@relation wekaa30

@attribute Number1 numeric
@attribute Number2 numeric
@attribute Number3 numeric
@attribute Number4 numeric
@attribute Number5 numeric
@attribute Number6 numeric
@attribute Number7 numeric
@attribute Number8 numeric
@attribute Number9 numeric
@attribute Number10 numeric
@attribute Number11 numeric
@attribute Number12 numeric
@attribute Number13 numeric
@attribute Number14 numeric
@attribute Number15 numeric
@attribute Number16 numeric
@attribute Number17 numeric
@attribute Number18 numeric
@attribute Number19 numeric
@attribute Number20 numeric
@attribute Number21 numeric
@attribute Number22 numeric
@attribute Number23 numeric
@attribute Number24 numeric
@attribute Number25 numeric
@attribute Number26 numeric
@attribute Number27 numeric
@attribute Number28 numeric
@attribute Number29 numeric
@attribute Number30 numeric
@attribute Number31 numeric
@attribute Number32 numeric
@attribute Number33 numeric
@attribute Number34 numeric
@attribute Number35 numeric
@attribute Number36 numeric
@attribute Number37 numeric
@attribute Number38 numeric
@attribute Number39 numeric
@attribute Number40 numeric
@attribute Number41 numeric
@attribute Number42 numeric
@attribute Number43 numeric
@attribute Number44 numeric
@attribute Number45 numeric
@attribute Number46 numeric
@attribute Number47 numeric
@attribute Number48 numeric
@attribute Number49 numeric
@attribute Number50 numeric
@attribute Number51 numeric
@attribute Number52 numeric
@attribute Number53 numeric
@attribute Number54 numeric
@attribute Number55 numeric
@attribute Number56 numeric
@attribute Number57 numeric
@attribute Number58 numeric
@attribute Number59 numeric
@attribute Number60 numeric
@attribute class numeric
@data
0.41332152,0.34150448,-0.24602306,0.6552458999999999,0.28623974,-0.055792015,-0.5631858000000001,-0.11692224400000001,0.026337213999999998,0.7069651,0.53568804,-0.12814765,0.2602401,-0.32489643,-0.16745427,-0.7661927,0.13552439,0.83062756,-0.30919275,0.53093475,-0.44127340000000004,-0.2620368,-0.40972242,-0.84969133,-0.515343,0.3654187,-0.48270443,0.41586033,-0.030776357,-0.545513,-0.32211196,-0.22391953,-0.5448408,0.45363593,-0.9794299999999999,-0.22083473,-0.09484694,0.30376494,0.21966644,0.6910999,0.39110887,-0.61902386,-0.52182186,-0.24125149999999998,-0.36002280000000003,-0.46212074,-0.050940677999999996,-0.33554146,-0.32287526,0.2560093,-0.33557865,0.42697266,-0.57722616,-0.46362266,-0.56703526,-0.3207874,-0.23467689999999997,0.07108108,0.24061067,0.30989602,1
0.67845947,0.2773045,0.30607525,1.292724,-0.5048414999999999,0.3358884,-0.7693768,0.20621394,0.6707734000000001,0.83936006,0.22748192,0.24683224,-0.2206318,-0.8369641,-0.3730394,-0.1409631,0.9093049999999999,0.29185662,0.5091472,0.24763295,-0.14376521,0.37219217,0.44753295,-0.2693156,-0.23748884,0.2702748,-0.057237994,-0.33416617,1.8754939,0.98793375,0.6241838000000001,0.19938114,0.22738865,1.0824573,-0.5228647,0.075584166,-0.56798965,0.20430320000000002,0.58993095,0.60495114,0.24036910000000003,0.040257137,-0.10152775,-0.63715696,-0.09270297,-0.0993778,0.5285930999999999,0.09322852,0.5706621999999999,0.11019952599999999,-0.043624297,0.4374348,0.6335472,-0.22752208,-0.30819163,0.31119847,-0.36096558,-0.2568655,1.4403741,0.7812920999999999,1
1.0970811000000003,-0.31381515,-2.5148189999999997,1.9139377,-1.9873862,1.1781534,-1.9537231,-0.6584073,0.10728758599999999,2.2958941000000004,0.5645994000000001,-1.3572296,0.46571335,0.03998897,0.69305736,0.008320655,0.79846007,0.31632248,-1.4650791,-0.26919952,-1.6015635,1.4056187,-0.5912843000000001,0.21251746,0.71237195,-2.6390653,-0.095255286,0.9694315,-1.5238858,0.18879557,-0.17859492,1.2461376,-0.5916224,1.0676758,-0.9363629000000001,0.11366237,0.76137894,-1.6713023,-0.12174564,1.9526705000000002,1.3264186000000002,0.4825875,0.19108982,0.19776404,-0.05015432,0.54863465,0.13684139,-0.7366074,0.2613036,-0.12712058,-0.8638474,1.3309833,0.6101558000000001,-0.45545673,1.6737223,1.2142692,1.449675,2.3130848,-0.40126085,0.7626172,0
1.2037163999999998,-1.0757397,-2.820375,0.27427542,-0.046035673,-1.0646732,-0.34085444,-0.9977925999999999,-0.13913018,1.0619836999999999,-1.523064,-1.31758,-0.43565825,-2.2708986,-1.3859761,0.4642988,-0.6052090999999999,0.9494944,0.22095916,1.8206128000000001,-1.1955408,0.6274023,-1.0341023999999999,0.17789477,0.31096625,-0.9977940999999999,-0.41510737,1.8087708999999998,-1.2611537,-0.22254358,0.90148807,-1.0697818000000001,-2.1688247000000005,0.07045771,-0.26071614,-1.1625661,-0.27486700000000003,-0.7126305000000001,-0.07588756,1.37386,-1.3918465,-1.0100329,-0.3023929,-2.2254312,-1.1460158999999999,0.46921217,-1.0208793999999999,0.27355999999999997,-0.023706567,1.6489744,-1.1662226,0.55009115,-0.7462721,-0.009710311,0.29281676,-0.6004948,-0.10606557,1.6320215,-1.079335,-0.14953287,1
0.71305305,0.61561984,-0.048275977000000005,0.9189472,-0.037941183999999996,-1.9143691000000003,1.5676608,0.07334650000000001,0.47342790000000007,0.08078023,-0.18935610000000003,0.7668187,-0.5321621,-0.5570786999999999,-2.195178,-1.2816403,-2.1529686000000003,2.0166464,-0.31526276,-0.2482178,1.037922,-0.5783921999999999,-1.0073691999999999,-1.1081688,0.3758132,-2.0013956999999998,-2.9157345,1.5112705,1.6849307,-0.12639378,-0.20158342,-0.43599078,-0.6676095000000001,0.33413909999999997,-0.86775064,0.5145845,0.08527786,-0.10418269,0.2572665,0.6930598000000001,-0.17905134,0.19308452,-0.7837069999999999,0.21959288,-0.19709389,-0.029840121,-0.042877328,-0.09050578,0.23039520000000002,-0.35675946,-0.64590365,-0.031685445,-0.23566139,-0.23159191,-0.2033438,-0.46931530000000005,-0.43669830000000004,-0.46737510000000004,1.195818,0.56456304,0
0.10337882,0.64686054,0.1971986,1.0031174,-0.6483089,-0.16811448,0.06424559,0.111538246,1.0907633999999997,1.3466254,0.21024972,-0.5024423,0.19045532,0.35969309999999993,0.19362392,-0.34416395,-1.1471555,0.115164556,0.11674919,0.21615908,-0.8809319999999999,-0.42951712,0.35418415,-0.32148764,0.38208917,-0.3882483,-0.3604478,-0.8999094999999999,0.30330065,-0.3235921,-0.010933399,0.76100564,0.3137574,0.91434556,-0.5983753,-0.15617049,0.0928038,0.02967007,0.9738776,1.2372147,0.07822048,-0.28769514,0.037454024,0.2961581,0.19890642,-0.39049065,-1.0217847,0.22360408,0.38602373,0.09573839,-0.6294050999999999,-0.3473766,0.30452064,-0.1697741,0.291609,-0.47215462,-0.23620158,-0.789371,0.32388374,-0.40853557,1
0.8461846,0.0050000814,0.41320202,1.0850796999999999,-0.44341052,0.15533699,-0.7903279000000001,0.16009414,0.70583797,0.69538754,0.26218459999999993,0.22355264,-0.05844125,-0.6457980999999999,-0.16304703,-0.19996157,0.5725952,0.09927465,0.6427932,0.055070695,-0.038961414,0.3490096,0.46253678,-0.1695968,-0.19669542,0.11274205,-0.20553952,-0.20827681,1.5060673,0.9584119000000001,0.6241838000000001,0.19938114,0.22738865,1.0824573,-0.5228647,0.075584166,-0.56798965,0.20430320000000002,0.58993095,0.60495114,0.24036910000000003,0.040257137,-0.10152775,-0.63715696,-0.09270297,-0.0993778,0.5285930999999999,0.09322852,0.5706621999999999,0.11019952599999999,-0.043624297,0.4374348,0.6335472,-0.22752208,-0.30819163,0.31119847,-0.36096558,-0.2568655,1.4403741,0.7812920999999999,1
0.57570666,0.45972607,-0.80730057,0.20930582,-0.08038115,-0.7641021,-0.69259715,-0.26750824,-0.23206393,0.0061137173,0.47978228,-0.78045064,-0.43714607,-0.33393276,0.12486229,-0.13852620000000002,0.09299446,0.4808589,0.066279165,0.6145491999999999,-0.024714407,-1.0288743,-0.18932673,-1.1864536,-0.49117747,-0.40915093,0.53818494,0.5600732,0.5950084,0.6940166,0.028873398999999998,-0.5348906,-0.6190074999999999,1.0236607,0.16397063,0.548847,-0.2644552,-0.5627005,0.9454678,0.4356771,0.10279461,0.14544003,-0.15432402,-0.5049369,0.10557106,-0.18019253,-0.14862123,-0.84903103,0.22484165,-0.618316,-0.47537053,-0.6665008000000001,0.23892385,-0.33555168,-0.42205968,-0.90466213,0.013284826999999999,0.34530140000000004,0.8241412,0.05474968,0
0.8297681,0.01383068,0.36302049999999997,1.1337247,-0.40254927,0.06680139999999998,-0.63082343,0.1657925,0.7622399000000001,0.63455427,0.34242004,0.15150906,-0.10293894,-0.92782354,-0.21195273,-0.077149965,0.6441031999999999,0.17665216,0.8020625,0.25557357,-0.12611052,0.32537252,0.48663336,-0.1938809,-0.24422322,0.27957633,-0.3091243,-0.26649509999999993,1.8922161,0.7166638000000001,0.6241838000000001,0.19938114,0.22738865,1.0824573,-0.5228647,0.075584166,-0.56798965,0.20430320000000002,0.58993095,0.60495114,0.24036910000000003,0.040257137,-0.10152775,-0.63715696,-0.09270297,-0.0993778,0.5285930999999999,0.09322852,0.5706621999999999,0.11019952599999999,-0.043624297,0.4374348,0.6335472,-0.22752208,-0.30819163,0.31119847,-0.36096558,-0.2568655,1.4403741,0.7812920999999999,1
-0.31504366,-0.12749587,-0.44562003,0.49150574,-1.1248534,-0.4485507,-0.12747097,0.4382307,0.29865247,0.80185837,0.4366696,-0.6524014,-0.668762,-0.23874113,-0.2862002,-0.61395234,-0.27553397,-0.28116167,-0.37641972,0.37576115,-0.5278734,0.5657105,-0.43523479,-0.5360555,-0.8415435,-0.37808648,-0.47106722,0.1390525,0.30026075,0.42345876,0.766041,-0.8314678,-0.37425452,0.8344056999999999,-0.49568182,-0.25596833,0.23043704,0.16371888,0.4767174,-0.17347647,-0.59565705,0.30436718,0.59030193,-0.16705221,0.64465433,-1.7297799999999999,0.28910118,0.7000289000000001,1.1789863999999999,0.30579433,-0.5411299,-0.24336436,0.17237751,-0.80798256,0.0477433,-0.42252222,-0.27038303,0.37744853,-0.77583337,-0.35681027,0
0.6312224,0.23110242,0.40212600000000004,1.2156376,-0.42748959999999997,-0.0014075923000000001,-0.74317306,0.35565105,0.51393527,0.77507854,0.43985329999999995,0.09975418,-0.15167524,-0.5498395,-0.22053963,-0.26797748,0.6176401,0.24237625,0.72057104,0.23187824,-0.18699583,0.6721083000000001,0.43632182,-0.20637585,-0.21032910000000002,0.36506867,-0.14635518,-0.42827767,1.6637831000000003,0.76144606,-0.7788363,0.15047084,-1.0588167,0.7909179000000001,-0.511304,-0.47912696,-0.5384555,-0.78142804,-0.41746247,1.5018428999999998,1.8646900000000002,-0.6030128,0.39257377,0.38449356,-0.28080153,1.1519876,0.6351359999999999,-0.7392472,0.67475766,0.15342507,-1.3388143,1.0584468999999999,0.7271419,-0.5216164000000001,0.59091544,1.3394177,0.19502729,1.6308118,0.5095005,0.36058490000000004,0
-0.44745740000000006,-0.10421654,-0.30981466,0.59962887,-1.0689346000000002,-0.21893501,-0.014770603,0.60186785,0.33560035,1.0968388,0.26622358,-0.61706966,-0.3695117,-0.03237414,-0.45438809999999996,-0.51621056,-0.10615358,-0.25177458,-0.5059265000000001,0.24792281,-0.43185562,0.34410828,-0.7171274000000001,-0.48150367,-0.42144352,-0.08920561,-0.31418675,0.20405212,0.09922497,0.5225385,-0.17859492,1.2461376,-0.5916224,1.0676758,-0.9363629000000001,0.11366237,0.76137894,-1.6713023,-0.12174564,1.9526705000000002,1.3264186000000002,0.4825875,0.19108982,0.19776404,-0.05015432,0.54863465,0.13684139,-0.7366074,0.2613036,-0.12712058,-0.8638474,1.3309833,0.6101558000000001,-0.45545673,1.6737223,1.2142692,1.449675,2.3130848,-0.40126085,0.7626172,0
-0.29708266,-0.28739843,-0.22776099,0.95856434,0.09959283,0.29684344,0.71685225,-0.41255683,0.23362246,0.35331792,0.71457994,-0.61315966,0.24504402,0.7547885999999999,0.14927901,0.03340503,0.41619632,0.5121752,0.3129237,0.22703616,0.32118005,0.2128719,-0.22362265,0.05158785,-0.271692,-0.251146,-0.7334046,0.05602603,0.31926867,0.15428422,-0.42765915,-0.14359407,-0.12105512,0.8982062,0.0064072109999999995,0.33924740000000003,0.53512204,-0.44408453,-0.019564176000000003,0.28470013,0.6167607,-0.6660056,0.09096989,0.724082,0.10466085,-0.109142415,0.31357735,0.5200205,0.18700877,0.0790508,0.33306876,0.09170589,-0.10956101,-0.07564359,-0.18292174,-0.26614505,-0.50696355,0.0013737187,0.34892818,0.28285843,1
-0.6150669,0.7964426,-0.95923454,0.51888317,0.49928176,-0.11232506,0.8348065999999998,1.0305688,0.072236985,-0.30731416,-0.19366135,0.20936562,0.52247286,-0.6199079000000001,0.18090478,-0.7258081000000001,0.36534905,0.28657997,0.8806826999999999,-0.14602274,-0.49986440000000004,-0.15636229999999998,-0.20595253,-0.57719827,0.6388659000000001,-0.41051644,-0.82913625,0.81137544,0.31649292,0.10204971,-0.3699469,0.29014823,-0.17024948,-0.16456538,-0.010681291,0.094652414,0.41021952,-0.5928523,0.019131068,0.7834331,0.24059123,-0.5692769,-0.11017844,-0.6514524,-0.5925916999999999,-0.24702106,0.14361307,0.09155736,0.58131695,-0.22490841,0.282733,0.36492097,-0.48877186,-0.42912015,0.18925749,-1.1372556999999999,0.04652696,-0.54496264,-0.08723457,-0.10511802,0
0.61446923,-0.6600334,-1.1288103999999999,0.8331885,-0.49196047,0.03483664,-0.4584654,0.8929348,-0.23498799,0.07117283,0.038523983,-0.8767654,-0.6466393,-0.94353133,-0.52800643,-0.23480171,-0.25692692,1.3254453000000002,0.035525147,-0.46746534,0.22589593,-0.27234122,0.9046308000000001,-0.35830167,-0.29380290000000003,0.10401124,-0.081679605,0.40026385,0.3090589,-0.1555672,0.17285594,-0.36795458,-0.8597485,0.26670617,-0.4125945,0.34707654,-0.09324506,0.29488304,0.2559731,0.39008442,-0.14902847,-0.674485,-0.61720145,-0.42437562,-0.4867576,-0.8064624,-0.03287386,0.283523,-0.40922475,-0.5388429,0.1449343,-0.17688362,0.45547790000000005,-0.049846437,-0.6251866999999999,-0.43520644,-0.21475784,-0.066985466,0.7317252,0.31565386,1
0.7003062,-0.24176309999999998,-0.015206764,0.6509855,-0.1405481,0.5709430999999999,-0.5029529,-0.15043843,0.29535556,0.9613103000000001,0.1708431,-0.3392365,0.2550343,-0.8870878000000001,0.16113882,-0.59667104,0.806906,0.79156053,0.5225644,0.87180537,-0.7363973,0.03461984,-0.30703159999999996,0.16047892,-0.75316095,0.9059510000000001,0.049019065,0.10987174,0.46602893,0.37653524,-0.010933399,0.76100564,0.3137574,0.91434556,-0.5983753,-0.15617049,0.0928038,0.02967007,0.9738776,1.2372147,0.07822048,-0.28769514,0.037454024,0.2961581,0.19890642,-0.39049065,-1.0217847,0.22360408,0.38602373,0.09573839,-0.6294050999999999,-0.3473766,0.30452064,-0.1697741,0.291609,-0.47215462,-0.23620158,-0.789371,0.32388374,-0.40853557,0
-0.5118242999999999,-0.5378379,-1.5651829,0.59206545,-0.58621657,0.5740303000000001,0.91100234,0.7433859,0.3241562,-0.30017105,0.18668531,0.6788864,0.92576027,-0.6856999,0.20272188,-1.0901184,-0.21551552,0.7246307,1.6208411,-0.46468446,-0.43339259999999996,-0.016595405,-0.9655738000000001,0.24686822,1.2891058000000002,-0.26183996,1.0407826999999998,0.680434,0.70293796,-0.7782139,1.9607936999999998,2.0861034,-1.2112034999999999,0.9102944,-0.31933275,0.529908,-2.0509798999999997,0.09768886,-1.1558574,1.9598113999999998,1.0190336,-1.5536972,0.27309179999999994,-0.0076519665,1.5905194,-0.28911516,-2.250107,0.17164929,1.3164178999999998,-0.7299951,-0.5667015999999999,-1.0149618,-0.6274383000000001,0.21732554,0.69661033,0.13338722,1.3682706,0.73730636,1.3002175,1.4494456,0
1.7400044999999997,0.6334018,-1.0291860000000002,0.5134008,0.07650103400000001,0.029587822000000003,2.069461,-0.5268632,0.43547451,1.3945329,1.0386883,-1.0410469999999998,0.84811884,-0.72162455,0.33467612,-1.1302433,0.40403053,-0.10256887,0.29516664,1.4272416,0.79841936,1.2604879999999998,0.07381444,0.9140421999999999,0.43844792,-1.2219121000000002,-0.012939003000000001,-1.214236,1.2352916,0.38874042,1.688669,0.45365992,-0.72343963,0.36635712,0.021069035,-0.14220536,1.4631885,-0.4046552,0.14036523,1.2795898,0.5931496999999999,-0.94803387,0.6119064000000001,-0.7110444,0.23792964,-0.78953886,0.2520288,-0.1896171,0.32398499999999997,1.2059995000000001,0.64631695,0.9153659,-0.15680616,0.71468586,0.30551225,-0.91120756,0.12673394,-0.79792666,0.76039135,0.27945796,1
0.8510674000000001,-0.7958006,-1.399473,1.2359818,-0.65107316,0.5527539,0.6207823,-0.40306073,0.5232272,0.78687334,-1.511651,-0.6627524,-0.23292454,0.19664665,0.6321924,-0.36099702,-0.16222352,-0.29236135,0.5369227,-0.3954208,-0.5044976,-1.2961731,-0.29096633,-0.2969198,-0.030660916,0.46870258,-0.86678237,-0.06577731,0.8160457,-0.11238138,-0.08595069999999999,0.36379552,-0.818584,0.9009449,-0.8197476,0.6767949000000001,-0.3686284,-0.7779784000000001,-0.3785102,0.46294382,-0.21736762,-0.10204872,-0.35342878,-0.22515549999999998,-0.21326835,-0.61822915,0.5976710999999999,-0.11769784,-0.020132199,-0.58324814,-0.7439452,0.06077474,-0.21683082,0.12824039,-0.2751608,-0.7131753000000001,-0.7204003000000001,-0.56331664,0.31937245,0.31889164,0
-0.05448878,-0.5923135,0.14183366,0.14392559,-0.43250918,0.07747257,-0.10704234,-0.6912027,0.29485264,0.35973957,-0.5837952,-0.27903432,0.24243976,-0.7159207,-0.67156464,-0.87337834,0.6045099,0.076742895,0.9919078000000001,0.60460114,-0.03492479,-0.99068207,0.12604208,-0.14960018,-0.26139992,0.34269243,-0.24797076,0.6793939999999999,0.07666746,0.22339587,-0.9554684999999999,-0.22302653,0.46345666,0.6066205,-1.2144656999999999,0.95084405,-0.27798954,-1.1504153999999998,0.20922051,0.9880754999999999,-0.65381634,-0.43953964,1.0852909,-0.44327143,-0.41640237,-0.27944034,0.908444,1.5461365,1.3541011,0.25150046,-0.29826197,-2.8771427000000003,0.46785575,0.08690435,-0.51993847,0.31742459999999995,-1.0134353999999999,1.6370621,-0.4296592000000001,2.5796769,1
-0.15185617,0.18025286,-0.22646153,0.47980914,-0.21516111,0.5638936999999999,-0.10631348,0.08876669400000001,-0.046000525,0.08537411,0.28854355,-0.16158131,-0.13691883,-0.37888333,-0.06794134,-0.5251718000000001,0.17717712,0.4522939,0.5435118,-0.39349082,0.20371910000000001,0.27312306,0.12514585,0.23037800000000003,-0.45766026,-0.23750138,-0.45476073,-0.48958382,0.49752159999999995,0.85888636,-0.47044188,0.26572080000000003,-0.6210840999999999,0.5526525,0.1783671,0.51079035,0.048573513,0.704674,-0.509829,-0.27417836,0.54078454,-0.043613516,0.6140386999999999,-0.6253199,-0.05974055,-0.7791710000000001,-0.064038016,0.4650936,0.8833287000000001,-0.36192584,-0.96322227,0.07003824,-0.4353623,0.2501525,1.3971688,-0.72457385,0.12575284,0.74419796,0.5226233,-0.24211279,0
0.05985979,-0.75555587,-0.7110192,0.27075309999999997,-0.7925269,-0.15845032,-0.07664774,0.40033179999999996,0.3159205,0.4817045,0.0025158855,-0.33502343,-0.5325896,0.015647963,-0.23070483,-0.5384149,0.25019398,-0.075936995,-0.1327249,-0.46820059999999997,-0.13379720000000003,0.106156245,-0.5566599,-0.1494158,-0.31863233,-0.11381661,0.11217971,-0.34514213,1.2845111,0.48809284,-0.20158342,-0.43599078,-0.6676095000000001,0.33413909999999997,-0.86775064,0.5145845,0.08527786,-0.10418269,0.2572665,0.6930598000000001,-0.17905134,0.19308452,-0.7837069999999999,0.21959288,-0.19709389,-0.029840121,-0.042877328,-0.09050578,0.23039520000000002,-0.35675946,-0.64590365,-0.031685445,-0.23566139,-0.23159191,-0.2033438,-0.46931530000000005,-0.43669830000000004,-0.46737510000000004,1.195818,0.56456304,1
0.0043470340000000005,0.30954704,-0.5904921,1.0449705,0.027344415,-0.6061707,-0.45966664,-0.1958964,0.28704557,0.60963,-0.0956819,0.27830344,0.5669162,0.07355830000000001,0.006568196700000001,0.20576422,0.51382697,-0.409532,0.6613923,-0.34873208,-0.14374799,1.1645153999999998,0.3006494,0.27871490000000004,-0.6828159,0.63238746,-0.46660712,0.87653714,1.0654238,0.2749007,0.6241838000000001,0.19938114,0.22738865,1.0824573,-0.5228647,0.075584166,-0.56798965,0.20430320000000002,0.58993095,0.60495114,0.24036910000000003,0.040257137,-0.10152775,-0.63715696,-0.09270297,-0.0993778,0.5285930999999999,0.09322852,0.5706621999999999,0.11019952599999999,-0.043624297,0.4374348,0.6335472,-0.22752208,-0.30819163,0.31119847,-0.36096558,-0.2568655,1.4403741,0.7812920999999999,1
0.71305305,0.61561984,-0.048275977000000005,0.9189472,-0.037941183999999996,-1.9143691000000003,1.5676608,0.07334650000000001,0.47342790000000007,0.08078023,-0.18935610000000003,0.7668187,-0.5321621,-0.5570786999999999,-2.195178,-1.2816403,-2.1529686000000003,2.0166464,-0.31526276,-0.2482178,1.037922,-0.5783921999999999,-1.0073691999999999,-1.1081688,0.3758132,-2.0013956999999998,-2.9157345,1.5112705,1.6849307,-0.12639378,-0.10528352,-0.23711261,0.7041687,0.5260060999999999,0.28741205,-0.3129131,-0.36224067,-0.04700089599999999,0.5136885999999999,0.44145685,0.18321165,-0.8314383,0.22354409,0.14030667,0.68974876,-0.8885238000000001,-0.75292313,1.4668136999999999,1.1720133,-0.38352585,0.12342446,0.6911264,0.40941355,-0.82879454,0.48133886,-1.1051853999999999,0.62351006,0.46777585,0.31907728,-1.046934,0
-0.5212439,-0.6316035,-0.8248124,0.8536634,-0.5836116,-0.66212136,0.34920898,0.12222392,0.7275775999999999,0.77947676,-0.55832314,-0.18701772,0.47038132,0.04158121,0.18547378,-0.27830574,0.014581426000000001,-0.4158317,-0.13753339999999997,0.09610013,-0.15196244,0.89542496,-0.5367771,-0.052200083,-0.97691286,0.27575362,-0.7097173999999999,0.70582813,0.7424765,0.42678145,-0.32211196,-0.22391953,-0.5448408,0.45363593,-0.9794299999999999,-0.22083473,-0.09484694,0.30376494,0.21966644,0.6910999,0.39110887,-0.61902386,-0.52182186,-0.24125149999999998,-0.36002280000000003,-0.46212074,-0.050940677999999996,-0.33554146,-0.32287526,0.2560093,-0.33557865,0.42697266,-0.57722616,-0.46362266,-0.56703526,-0.3207874,-0.23467689999999997,0.07108108,0.24061067,0.30989602,1
-0.45999009999999996,-0.7352994,-0.55997306,3.0185732999999995,1.0517052,0.8832009,0.7040266,-0.42527056,-0.93724877,-0.09081906,-0.22748265,0.53489256,-1.0697302,-1.236832,-1.1429231000000002,-2.0020783,-0.7311754,0.81800807,-0.5267066,1.2968353000000001,-1.3354738000000002,1.8858533,0.24850564,0.9029896000000001,1.1979309,-0.36307767,-1.5729558000000001,2.4865644000000002,0.3908731,1.936159,-0.14725272,-0.21828158,-0.69715387,0.14315467,0.24748945,0.46245107,0.37049377,-0.29767904,-0.21520348,0.7114889,-0.09568162,-0.08535074,0.3326261,0.10439141,-0.9195145,-0.09142459,0.045403026,0.025705443999999997,-0.16993171,0.07532023,-0.46637749999999994,0.13859001,0.42522568,-0.7590661,0.11663125,-0.51698214,0.09990894,-0.11989567400000001,0.645133,-0.18008313,0
-0.96175665,-0.3709604,-1.0501417,0.79498523,1.0889487,-0.16657868,0.9998360000000001,0.44484702,-1.0615014999999999,0.08812194,1.3460728000000002,-0.79963076,0.69085354,-0.6092665,0.56362486,-1.7866349999999998,-0.73161745,-0.058030523,0.10792123,-0.21134691,-0.6530291,-0.7580657,0.7427123000000001,0.36993292,0.55374104,-0.82603985,-0.046535123,1.848741,0.30101928,1.7845427,-0.5299361,0.5317710999999999,-0.67615354,-0.19714627,-0.10081354,0.36314702,0.06657282,0.16908427,-0.16649285,-0.34595606,0.31373486,-0.10438158,0.16243038,-0.49952185,-0.15967225,-0.6554789000000001,0.11096277,1.163286,0.92593235,-0.46088654,-0.27629834,0.35931218,0.20880507,0.14981486,0.47057223,-0.08835132400000001,-0.05956394,0.27682790000000007,-0.0346355,0.609942,0
0.15109028,-0.8919546999999999,0.16903417,3.3002841,-0.7916187,0.88181585,-0.50696576,-1.5584577,-0.23037943,-0.5870417,-1.3820642,0.6035706000000001,-0.47995815,-0.6352272,-0.2488237,0.49763104,-0.42386416,1.1395903,0.39461312,0.75778484,-1.5261553999999997,0.48655772,0.06520419599999999,-1.2775996,1.020368,-1.2062788,-1.5291036,0.80344784,1.1441638,1.310924,0.766041,-0.8314678,-0.37425452,0.8344056999999999,-0.49568182,-0.25596833,0.23043704,0.16371888,0.4767174,-0.17347647,-0.59565705,0.30436718,0.59030193,-0.16705221,0.64465433,-1.7297799999999999,0.28910118,0.7000289000000001,1.1789863999999999,0.30579433,-0.5411299,-0.24336436,0.17237751,-0.80798256,0.0477433,-0.42252222,-0.27038303,0.37744853,-0.77583337,-0.35681027,0
0.7521755999999999,0.25633737,0.22891119,1.1703739,-0.5215549,0.0069426466000000004,-0.6937763000000001,0.45952222,0.7363379,0.7261211999999999,0.2060216,0.06251078,-0.042478922999999995,-0.73039806,-0.2816117,-0.16547723,0.6000034000000001,0.39049490000000003,0.66880786,0.18486501,-0.25185692,0.5750981,0.5712507,-0.45183942,-0.100598544,0.5032608000000001,-0.056504603,-0.4705742,1.7858994,0.833412,0.6241838000000001,0.19938114,0.22738865,1.0824573,-0.5228647,0.075584166,-0.56798965,0.20430320000000002,0.58993095,0.60495114,0.24036910000000003,0.040257137,-0.10152775,-0.63715696,-0.09270297,-0.0993778,0.5285930999999999,0.09322852,0.5706621999999999,0.11019952599999999,-0.043624297,0.4374348,0.6335472,-0.22752208,-0.30819163,0.31119847,-0.36096558,-0.2568655,1.4403741,0.7812920999999999,1
-0.07636101,0.44017604,-0.91554785,1.1665801000000002,-0.9556104999999999,0.6799021,-0.58560693,-0.88738596,-0.53145707,0.2896836,-0.14623313,-0.053228582999999996,-0.17709976,-0.30371416,-0.13982211,-0.79002225,0.5990429,0.07977068400000001,0.044494383,-0.8509465,-1.1165645,-0.052842945,-0.2565594,0.20303729999999998,-0.43071947,-0.79915506,-0.9082896999999999,-0.6202215999999999,0.40753525,0.52916545,-0.5299361,0.5317710999999999,-0.67615354,-0.19714627,-0.10081354,0.36314702,0.06657282,0.16908427,-0.16649285,-0.34595606,0.31373486,-0.10438158,0.16243038,-0.49952185,-0.15967225,-0.6554789000000001,0.11096277,1.163286,0.92593235,-0.46088654,-0.27629834,0.35931218,0.20880507,0.14981486,0.47057223,-0.08835132400000001,-0.05956394,0.27682790000000007,-0.0346355,0.609942,0
0.41732204,0.11197876,-0.29163435,0.08465868,-0.5605784,-0.12718089,-0.74757487,-0.46801624,0.037987053,1.1252798000000002,0.343197,0.7162562,0.53183234,-0.55596566,-0.7174186,-0.54860026,-0.08949225400000001,-0.36942476,1.0932548999999998,0.387096,0.41982156,-0.21539925,0.36391267,-0.22988728,-0.08519716,-0.12065551,-0.31278753,0.582785,0.028339852000000002,-0.54407966,1.6388876,0.9655335999999999,-0.5532121999999999,-0.052598625,-2.7308261000000003,0.48244604,-0.09677555,2.1135142000000005,-2.797618,4.979568,0.7686203,-2.4337258,0.54644585,-2.9969883,1.4491216,-0.5253043000000001,-0.76866484,-1.3860143,1.2078316,2.47495,-1.1483382,0.17161454,-1.2227858,1.2550458,2.4322414,-2.0164618,0.8612009,3.4496717000000006,2.5150057999999995,1.5289553,0
