@relation relation_name
@attribute Number1 real
@attribute Number2 real
@attribute Number3 real
@attribute Number4 real
@attribute Number5 real
@attribute Number6 real
@attribute Number7 real
@attribute Number8 real
@attribute Number9 real
@attribute Number10 real
@attribute Number11 real
@attribute Number12 real
@attribute Number13 real
@attribute Number14 real
@attribute Number15 real
@attribute Number16 real
@attribute Number17 real
@attribute Number18 real
@attribute Number19 real
@attribute Number20 real
@attribute Number21 real
@attribute Number22 real
@attribute Number23 real
@attribute Number24 real
@attribute Number25 real
@attribute Number26 real
@attribute Number27 real
@attribute Number28 real
@attribute Number29 real
@attribute Number30 real
@attribute Number31 real
@attribute Number32 real
@attribute Number33 real
@attribute Number34 real
@attribute Number35 real
@attribute Number36 real
@attribute Number37 real
@attribute Number38 real
@attribute Number39 real
@attribute Number40 real
@attribute Number41 real
@attribute Number42 real
@attribute Number43 real
@attribute Number44 real
@attribute Number45 real
@attribute Number46 real
@attribute Number47 real
@attribute Number48 real
@attribute Number49 real
@attribute Number50 real
@attribute Number51 real
@attribute Number52 real
@attribute Number53 real
@attribute Number54 real
@attribute Number55 real
@attribute Number56 real
@attribute Number57 real
@attribute Number58 real
@attribute Number59 real
@attribute Number60 real
@attribute Number61 real
@attribute Number62 real
@attribute Number63 real
@attribute Number64 real
@attribute Number65 real
@attribute Number66 real
@attribute Number67 real
@attribute Number68 real
@attribute Number69 real
@attribute Number70 real
@attribute Number71 real
@attribute Number72 real
@attribute Number73 real
@attribute Number74 real
@attribute Number75 real
@attribute Number76 real
@attribute Number77 real
@attribute Number78 real
@attribute Number79 real
@attribute Number80 real
@attribute Number81 real
@attribute Number82 real
@attribute Number83 real
@attribute Number84 real
@attribute Number85 real
@attribute Number86 real
@attribute Number87 real
@attribute Number88 real
@attribute Number89 real
@attribute Number90 real
@attribute Number91 real
@attribute Number92 real
@attribute Number93 real
@attribute Number94 real
@attribute Number95 real
@attribute Number96 real
@attribute Number97 real
@attribute Number98 real
@attribute Number99 real
@attribute Number100 real
@attribute Number101 real
@attribute Number102 real
@attribute Number103 real
@attribute Number104 real
@attribute Number105 real
@attribute Number106 real
@attribute Number107 real
@attribute Number108 real
@attribute Number109 real
@attribute Number110 real
@attribute Number111 real
@attribute Number112 real
@attribute Number113 real
@attribute Number114 real
@attribute Number115 real
@attribute Number116 real
@attribute Number117 real
@attribute Number118 real
@attribute Number119 real
@attribute Number120 real
@attribute Number121 real
@attribute Number122 real
@attribute Number123 real
@attribute Number124 real
@attribute Number125 real
@attribute Number126 real
@attribute Number127 real
@attribute Number128 real
@attribute Number129 real
@attribute Number130 real
@attribute Number131 real
@attribute Number132 real
@attribute Number133 real
@attribute Number134 real
@attribute Number135 real
@attribute Number136 real
@attribute Number137 real
@attribute Number138 real
@attribute Number139 real
@attribute Number140 real
@attribute Number141 real
@attribute Number142 real
@attribute Number143 real
@attribute Number144 real
@attribute Number145 real
@attribute Number146 real
@attribute Number147 real
@attribute Number148 real
@attribute Number149 real
@attribute Number150 real
@attribute Number151 real
@attribute Number152 real
@attribute Number153 real
@attribute Number154 real
@attribute Number155 real
@attribute Number156 real
@attribute Number157 real
@attribute Number158 real
@attribute Number159 real
@attribute Number160 real
@attribute Number161 real
@attribute Number162 real
@attribute Number163 real
@attribute Number164 real
@attribute Number165 real
@attribute Number166 real
@attribute Number167 real
@attribute Number168 real
@attribute Number169 real
@attribute Number170 real
@attribute Number171 real
@attribute Number172 real
@attribute Number173 real
@attribute Number174 real
@attribute Number175 real
@attribute Number176 real
@attribute Number177 real
@attribute Number178 real
@attribute Number179 real
@attribute Number180 real
@attribute class {True, False}
@data
-0.11981641,-0.40408087,-0.17289862,-0.673466,0.4019771,0.56955415,0.03980426,0.28842345,0.37717643,-0.0918978,0.47111329999999996,0.15214106,0.24385825,-0.57344747,-0.16612384,0.20493641,0.15519176,-0.0693732,-0.27233565,0.49033198,-0.33483379999999996,0.26295614,0.0799163,-0.39440545,-0.567226,-0.5584859999999999,0.41210872,0.46864414,0.14434393,-0.51799345,-0.03965126,0.029160752999999998,0.5482504,0.5943602,0.3459182,0.33740464,0.3925344,-0.023505425,0.12005001,0.38813603,-0.39550066,-0.44364843,-0.46162242,0.09695423,-0.52922183,0.40449467,0.09053992,-0.3911901,0.46110645,0.027611102999999998,-0.15751663,-0.21487767,0.002340916,0.22561242,0.16882113,-0.24161738,0.14203781,-0.21135598,0.31268883,-0.10848524400000001,0.25088623,0.2829439,-0.08474512,-0.14083944,0.67620903,-0.11164155,-0.05102141,-0.21874999,0.30239117,0.2360908,0.26644158,0.1824694,-0.22746761,-0.2338617,-0.23908068,-0.47291127,0.5029172000000001,0.16680317,-0.26588652,-0.07936551,0.35292926,-0.43761540000000004,0.26475227,-0.014298303,-0.44016869999999997,0.30759606,-0.40903473,0.0028255945,0.51689756,-0.21129008,0.09869605,-0.23025349,0.71396476,-0.5178314,0.3550062,0.32557717,-0.36062163,0.46836218,-0.28965297,-0.5405518,0.018561706,0.92134666,0.15378007,-0.6314986,0.40274224,-0.3282652,0.012165638000000001,0.35647374,-0.15891157,0.018914737,-0.05850961,0.75669456,-0.00030701674,0.24426585,0.8442751000000001,0.23768763,-1.4930716999999998,-0.3627666,-1.1266485000000002,-0.37860113,-0.4087719,-0.12342612,-0.1780251,0.35456312,0.65589666,0.31998974,0.34588355,-0.94269335,1.4082549,0.24456999,-0.24265778,-0.46875772,-1.677275,0.88395166,0.26496395,0.31885177,0.41051689999999996,-0.42034352,-0.6783994000000001,0.7747507,-0.9113629000000001,-0.22677310000000003,-0.063728854,0.23773760000000002,-0.020341586000000002,-0.05129349999999999,-0.69295764,-0.89075845,-0.35422412,-0.066912696,0.18102907,-0.5346113,0.24285696,-0.29028997,0.4297334,-0.24735259,-0.19228332,0.45609520000000003,1.1623298999999998,0.28103104,0.41749263,-0.043383367,-0.18567698,0.9031394,-0.27146754,-0.3811559,-0.48020625,-0.27851555,-1.0952110000000002,1.0417097,0.15447663,-0.54935926,0.24762364,0.5749850999999999,1.397498,0.2564459,0.57049656,-0.36848944,-0.21369667,0.631659,False
-0.35255492,0.14929198,-0.47259650000000003,-0.38567704,-0.15067698,-0.35870832,-0.26119354,-0.03612824,0.27630433,0.5494104000000001,-0.1247387,-0.09115980000000001,0.10323314,0.24686874,0.0016835189,0.31402072,0.24642242,0.34381425,0.5788181,0.04084582,0.20036444,0.32042370000000003,-0.27976245,0.41490632,-0.11155451,0.31910986,-0.10962566,-0.0012027696,0.29540613,-0.097836114,-0.18327887,0.32417226,0.3516719,-0.015872007,0.22288175,-0.09591777,0.5794071,0.0851197,0.16011046,-0.5575994000000001,-0.35342118,-0.42160332,-0.049333934,-0.17453533,0.463761,0.16582839,-0.036761414,-0.047378447000000004,0.26756206,-0.07783469999999999,0.1985718,-0.43268108,-0.26031855,-0.19963723,-0.13893555,-0.31264037,-0.16693003,-0.36718512,0.45477933,-0.5490116999999999,-0.07876140599999999,0.5425954000000001,0.24736407,-0.37539229999999996,-0.121003106,0.33377007,-0.09779066,-0.32562104,0.33120167,0.14645296,-0.08646066,-0.5177115,-0.49392334,0.9763655000000001,-0.20493048,0.26312040000000003,0.564592,-0.24900793,-0.3968393,0.47871610000000003,0.13661635,-0.29471472,0.31758735,-0.14579499,0.15392493,-0.18403985,0.62687045,0.02852497,0.344161,-0.02767716,-0.3408512,-0.07306687,-0.17825358,-0.47291565,-0.318303,-0.42925462,-0.55245954,0.06009644,0.5125024,-0.039682455,-0.09598366,0.3223368,0.04214366,0.34680018,0.5146712,0.66800696,0.20703645,0.09325186,-0.123268604,0.03373553,-0.42793024,0.5243449,0.22374899999999998,0.5043946,0.44792667,0.25340262,0.15165259,-0.75530165,0.23708227,0.16012475,0.46645559999999997,0.1602968,0.8914771999999999,0.749091,-0.38866177,-0.013989897,-0.09432395,0.033668466,0.08684491,-0.30546093,0.14740928,0.37698400000000004,-1.0808518,1.070856,-0.35072207,0.6845956,-0.21384259,-0.6421951,-0.27808717,0.5296053000000001,-1.1467835,0.44458205,0.9145228000000001,0.071977615,-1.2126287,0.5392744,0.71826136,-0.048008677,-0.09986734400000001,0.26477242,0.43012878,1.2971110000000001,-0.6480416999999999,-0.573782,-0.043239407,-0.84806603,0.28350285,-0.7712446999999999,-0.40353408,0.35917836,0.38872242,-0.9268685,-0.66880625,-0.3627532,-0.3636992,0.49652317,-0.09234585599999999,0.032962902999999995,0.16376151,-0.2676877,-0.02275219,0.3112933,-1.342567,-0.02155469,-0.09039297,0.20428072,0.27557,0.07576516,1.0640622,0.18830755,False
0.012667282,-0.9163408000000002,-0.7905463,-0.55151933,0.12466368,-0.14020436,0.0029354765999999996,-0.55690217,0.11917244,-0.8804893,0.22570772,0.22477588,0.024112362000000002,0.23944713,0.05787793,-0.1361599,0.3695447,-0.25360525,-0.3852837,-0.26146722,0.037709456,0.8636030000000001,0.3813537,-0.05804218,-0.21079645,0.45473427,-0.13438252,0.7562433000000001,-0.33672404,0.18989731,0.14177679999999998,0.75149983,0.30533084,0.45084366,0.44063205,-0.3130498,-0.08026891,0.21312171,0.17119958,-0.17142000000000002,0.1390927,-0.9148695,-0.33508804,0.27043894,-0.012720593999999998,0.34633359999999996,-0.7444151999999999,0.8347219000000001,0.77217484,0.06213193400000001,-0.6386496,0.68897176,0.21617535,0.5699824,-0.8081056,0.031805772,0.13756281,-0.5162528000000001,-0.022443422999999997,-0.44888738,-0.22870973,-0.08420689,0.9400861999999999,-0.07370460000000001,0.05046541,-0.03141193,0.87842125,-0.24995464,0.37008587,0.68506825,-0.31198117,-0.05943759,0.1023932,-0.6747324,-0.12135795,0.39878259999999993,0.20465094,-0.22752619,-0.1784301,0.49662325,-0.17567015,0.012403245,0.010503102,-0.55868787,-0.017010881999999998,-0.009711809,-0.14977062,0.04266142,-0.029531874,-0.20983952,0.27512413,-0.7254326999999999,-0.0065930663,0.26910734,-0.16193916,-0.38891527,-0.09844875,0.38511908,-0.5048938000000001,0.9732635000000001,-0.022073372999999997,0.7187518,0.46322948,-0.23975074,-0.021952137000000004,0.7658379,0.12243659,-0.72896415,-0.59533054,0.4698667,-0.86889297,0.37892732,-0.14794029999999997,-0.56396985,-0.14642651,-0.09940644,-0.09931533,0.3842193,-0.20172136,-0.088321775,0.70549536,0.8193521,-0.08473095,0.50217426,-0.9117316999999999,0.7730931999999999,0.5831722,0.049373247,0.6249996999999999,0.48061538,-0.18203999,0.5229263,-0.8517915,0.7145710999999999,0.07043163,-0.17475778,-0.685187,0.08559768,0.5962754,0.4222088,-0.6828521,0.5780854,0.23702061,0.37818155,-0.5949251999999999,-0.6483073,0.16492343,-0.44566232,-0.28002292,-0.87949336,1.0464283,0.27014253,-0.33729005,-0.22443996,0.34669206,-0.45650437,0.02303956,-0.9650636999999999,-0.24670671,-0.46934083,0.16372395,-0.5297911,0.15276544,0.7413659,0.071184725,0.36383805,-0.17923784,0.47414842,0.07280328,0.34822452,0.65645653,0.19455981,-0.32003000000000004,-1.1768626,-0.71878964,0.43258175,-0.180069,0.13809162,2.108949,0.03836828,False
0.24657503,-0.015839359,0.18872635,-0.710213,0.5493722,0.35586125,-0.13019393,-0.00712039,0.39678055,0.23777544,0.48600975,0.3406803,0.15574542,-0.5374666,-0.17272261,0.3453367,-0.21263428,-0.07644099,-0.39136946,0.20024873,-0.5257751,0.48416832,0.2847201,-0.25284737,-0.45379984,-0.5383335,0.30672565,0.61663395,0.026691345,-0.17483093,0.15315279999999998,-0.08901283,0.5139033,0.61043483,0.29669282,0.57014996,0.56333494,0.07123997,0.18360505,0.20350516,-0.16395088,0.040237714,-0.5467523,0.4836299,-0.726817,0.33883643,0.03047986,-0.39385402,0.40421525,-0.10295721,-0.030503904,-0.17458692,0.017832352,0.34892209999999996,0.14099972,-0.20781025,0.13185371,0.28155497,0.4132151,-0.054953024,0.2752525,0.43082762,-0.0073590553,-0.11566865,0.44009316,0.04576468,0.11288149,-0.24701329,0.54059,0.38125065,0.23164879,0.08678746,-0.09049219,0.15489644,-0.068163365,-0.49099309999999996,0.35125127,0.2415344,-0.27764767,0.06321285,0.3261013,-0.32103786,0.32945305,0.26916876,-0.35924762,0.006993255,-0.17767736,-0.29143763,0.1508275,-0.2678812,0.38319567,-0.93489206,-0.5348086999999999,0.24088998,-1.089718,0.36922845,-0.38928074,-0.01823451,0.46171670000000004,-0.6542965999999999,1.2694483,-0.12641591,0.45880935,0.33525544,-0.45421165,-0.98058355,0.39916548,0.002593749,0.6376187,0.060040258,-1.1287651,0.39824465,0.19098966,-0.19161397,-0.9258565000000001,-0.13681671,0.42712048,0.27130374,-0.09440398,0.5757251,0.57078576,-0.45644802,-0.49551424,-0.30280197,0.0027526082,-0.5097751,-0.29558036,0.15297914,1.5458052,-1.5137113000000002,-1.1840848,0.31992143,-0.09639117,-0.32911599999999996,-1.4170251,-0.27779907,-1.7817490000000002,0.23759468,0.63885605,0.5854814,-0.6315801,0.22846274,-0.84359,0.18757153,-1.1910273,0.30901685,-0.039088335,-0.26545966,0.10886221,-0.08044061,0.55390275,0.36581922,-0.21068682,-0.27275193,0.13854921,0.23243886,-0.049606144000000005,-1.2998694,-0.35212985,0.74432534,-0.39852732,0.10993736,-0.42158473,1.1690501,0.18208808,0.34799924,0.24549153,0.00786321,-0.9113157,-0.5085138,0.032185126,-0.31857267,0.044923875,0.24042709,0.87290597,1.1816556,-0.34846365,0.19512002,0.5392739000000001,-0.33021942,False
-0.46108484,0.23545718,-0.22606963,-0.43599340000000003,-0.06015940400000001,-0.21277493,-0.2500362,-0.024147277999999998,0.25629893,0.25369298,-0.006724359,-0.07058209,0.25546420000000003,0.0880219,-0.22048561,0.40929073,0.5360123,0.18092437,0.582067,-0.009230005999999999,0.24008493,0.19238833,-0.20201801,0.14004,-0.009236166,0.38571596,-0.03841175,0.17218928,0.21274473,-0.11432051,-0.20149064,0.24404429999999996,0.2635077,0.28846776,-0.14814356,-0.09384698400000001,0.39102784,-0.08727666,0.17057145,-0.2975406,-0.6344303000000001,-0.37200868,-0.15441109,-0.1775145,0.49370608,0.25289798,-0.10968879,-0.10224741,-0.057393745,0.1531124,0.26603818,-0.47981486,-0.20131485,-0.03743874,-0.12095113,-0.42749953,-0.28006032,-0.3108232,0.5121167999999999,-0.37245002,0.040995404,0.2524842,0.18580422,0.012930638000000001,-0.18315588,0.17645267,0.12921673,-0.1825114,0.44483948,0.011387243,-0.49370918,-0.2758328,-0.5443834,0.8572511999999999,-0.3892127,0.22201106,0.62211424,-0.10177522,-0.5879108000000001,0.37596327,0.10853796,-0.20561637,-0.02122072,-0.16124716,0.17447148,-0.2563549,0.6282933,0.40554962,0.27882028,-0.15192142,-0.20498592,-0.050729558,0.12439504,-0.24989769,-0.25849310000000003,0.14467883,-0.2007411,-0.0012963141,0.20275444,-0.1041826,0.6469921999999999,-0.23408481,-0.13692953,0.33302024,0.09337558,0.24091616,0.009716059,-0.06572657,-0.10697383,-0.1318358,0.00052409834,0.26405358,0.37668458,0.23095214,0.024965117000000002,-0.07685807,0.71181995,-0.20837477,0.16876356,-0.49046674,-0.04622576,0.42260405,-0.39843968,0.19871518,0.06617735,0.6301557,0.6198644,0.21113628,0.66708785,0.24176589,0.19280401,0.14385803,0.055740934000000006,0.36984226,-0.42179054,0.5371925999999999,0.057398565,-0.22375372,0.56726974,0.5427418,-0.19460583,-0.22409543,0.31909314,0.46419612,0.0016244764999999999,0.09504037,0.12399024,-0.08775263,0.22271776,-0.04035436,0.08810544,-0.10717829,0.27018225,-0.28342304,0.4306670999999999,-0.35537422,-0.12201984,-0.18171889,-0.12770352,0.27444726,-0.41907920000000004,0.032200452000000004,-0.22033125,0.20719048,-0.21076278,-0.33248259999999996,0.0009074781599999999,0.23169225,-0.08935326,-0.017593982,-0.12879096,0.011286931000000002,-0.01489194,-0.15681793,-0.33045949999999996,-0.08065598,0.48196322,0.3113405,0.37334266,-0.5442073000000001,False
-0.08704487,0.01660508,0.051649544000000006,-0.39183158,0.38591233,0.7683762,-0.21607955,0.07552414,0.13546053,0.16024365,0.65309715,0.37625235,0.34045368,-0.8522084000000001,-0.2498116,0.019005822,-0.08141036,0.15045632,-0.16256099999999998,0.052906234,-0.31226087,0.20646793,0.10298421,-0.3669038,-0.23558325,-0.5409834,0.34823802,0.40219194,0.09997885,-0.42101723,0.07110171,-0.46854404,0.50664353,0.48369140000000005,0.47423428,0.27299604,0.5435729,0.104297414,0.22627187,0.19498733,-0.20748259,-0.37464073,-0.36232468,0.34570175,-0.6040656,0.19495249,0.20537195,-0.28337979999999996,0.6105470000000001,-0.08939902,0.07453405,-0.009115639,-0.0071392569999999995,0.31888264,0.21750142,-0.33054283,0.33190295,0.0008311420699999999,0.35162899999999997,-0.31190357,0.58136,0.23964868,-0.0004317894,-0.044388026,0.60888696,0.13120013,0.32272485,-0.15508182,0.13894983,0.34231672,0.41979540000000004,0.13105781,-0.41057533,0.032772172,-0.19165546,-0.45743558,0.20813456,0.29086307,-0.34884655,-0.0004636928,0.28039962,-0.31638306,0.27812737,0.10675971,-0.31098318,0.07610401,-0.2700712,-0.26823184,0.21859279999999998,-0.43741918,0.03133209,-0.18360710000000002,-0.040118705,-0.37919232,0.47962973,0.53373027,0.09501738,0.16637461,0.41586035,0.014701033,0.2150194,0.23816502,0.13291545,-0.39007428,-0.12982908,0.36796397,0.092852645,0.14516118,-0.30677336,0.05773234,-0.26403347,0.12127975,0.19093189,-0.14401369,-0.25966936,-0.44202313,0.46196684,0.3407906,0.06003547,-0.39800695,0.19900183,-0.124369375,0.49152815,0.5149408,0.38032266,0.31611654,0.5313456999999999,0.12925585,0.1471171,0.22472670000000003,-0.18300064,-0.21269108,-0.42242837,0.25890696,-0.73996097,0.21474642,-0.03309481,-0.218768,0.5697542,-0.12822242,-0.0436226,-0.07811336,-0.01276919,0.29393009999999997,0.061378199999999994,-0.25722912,0.26124957,-0.20939586,0.26002035,-0.25002885,0.3489692,0.29646740000000005,-0.082410395,0.054362825999999996,0.6912851,0.12762469,0.080913804,-0.24445498,0.16430175,0.42225656,-0.0028391653000000004,0.027047433,-0.207217,-0.08516735,-0.13173962,-0.3917283,0.39020106,0.28941128,-0.17007367,-0.030870311,0.28572947,-0.26917440000000004,0.32257359999999996,0.020189693,-0.38659775,0.132471,-0.21855535,0.020925298000000002,0.39870778,-0.061578795,True
-0.29910898,-0.471113,-0.41498500000000005,-0.25386697,-0.18197927,-0.22669062,0.46963772,0.060330957000000004,-0.06411828,-0.24003094,0.33848095,0.37822217,0.34390804,-0.12919848,-0.2815377,-0.14071178,-0.38864025,-0.9704729,-0.46658966,-0.54242045,0.108476475,0.5140819000000001,-0.30238536,-0.22319327,-0.30237365,-0.30837109999999995,0.04584593,-0.55830294,-0.026220435,-0.029561757999999997,0.45557246,-0.31605732,0.010786133,0.97198486,-0.43301147,-0.30700190000000005,0.5410126000000001,0.093484126,0.13750704,-0.29498792,0.40219888,0.14781888,-0.48049688,-0.068532385,-0.47435874,0.021830024,0.17483158,-0.6676432,0.3667285,0.015230658000000001,0.06547488,0.11428828,0.09543615,0.4896328,-0.226846,-0.26130337,0.47385484,-0.04368572,0.37794423,0.31855300000000003,-0.39620844,0.39182678,-0.40255192,-0.5566024,-0.16651367,-0.19104747,0.41187677,-0.4828504,0.36435959999999995,0.21883024,-0.37143534,-0.4145201,-0.7707984,0.51087946,0.22083360000000002,0.26835072,0.12877934,0.39598787,-0.7594579,0.2960913,-0.48356882,-0.41926003,-0.45774743,0.068897076,-0.5997304,0.101851575,0.020746082,-0.025965718999999998,0.24873565,-0.60687894,-0.35733902,-0.40746479999999996,-0.41313943,-0.15805592,-0.19761598,-0.02657038,0.41446190000000005,0.08788781,0.009061566,-0.21879415,0.37115604,0.40296555,0.23463275,0.0022968051,-0.028618308,-0.04032034,-0.2729539,-0.56493604,-0.290034,-0.39592823,-0.017378993,0.6061925,0.010794538999999999,-0.33633140000000006,-0.13192233,-0.07432152,-0.21745464,-0.5191219,-0.055403173,-0.089100994,0.6190903,-0.06453297,-0.07717206,0.68349105,-0.27129856,-0.31929648,0.6625327,0.24122055,0.021459186,-0.2438257,0.0038333346999999997,0.15133049,-0.33623055,-0.08560099,-0.40285277,0.24227482,0.3859181,-0.54844326,0.12293262,0.03245107,0.20841403,0.090186045,0.26964974,0.2604449,-0.12302164,-0.24136466,0.24872655,-0.2559317,0.20812516,0.019615384,-0.48550808,0.38993615,-0.3077661,-0.31049633,0.062412854000000004,-0.33568454,0.28533092,-0.48565683,0.5622504,0.15866186,-0.30273628,-0.41444373,-0.682078,0.61126417,0.22111979,0.2169698,0.11503569999999999,0.12500012,-0.58670807,0.34694064,-0.32619148,-0.49117166,-0.29005820000000004,0.18491654,-0.60645956,0.14514145,0.052780325999999995,0.14445634,0.11680578,-0.67479056,True
0.44961593,-0.47480696,0.34563390000000005,-0.54647917,-0.29636458,-0.41938980000000003,0.45174107,0.333814,0.19142455,0.08160152,-0.037394628,0.020265988999999998,0.20958409,-0.4055395,-0.27086523,0.00306268,0.12685105,0.08326674,-0.4695352,-0.41765305,-0.5281849000000001,-0.3281458,-0.679249,0.7093853,0.42713228,0.2934374,-0.37064445,-0.16558966,1.4401438,-0.34607488,-0.021949295,-0.326955,-0.18146774,0.35499936,-0.030805249,0.08154055,0.17713810000000002,0.72223115,0.41456765,-0.32135016,0.83704686,-0.17672844,-0.4702192,0.017976183,-0.07156788,-0.14999892,-0.42088348,0.026243342000000003,0.28915644,0.062386185,-0.07710942,0.48953953,0.26132724,0.27424714,-0.25550213,0.42506337,-0.62665486,-0.7731418999999999,0.4810747,-0.11103876,-0.32589388,0.30616373,-0.33758777,0.09492914,-0.65505993,0.3641001,0.30316865,-0.38056409999999996,0.42117380000000004,-0.55612606,-0.9034636,0.19649483,0.03320873,0.13875507,-0.474713,0.027029503,0.13042508,0.23227885,-0.20721188,-0.26467094,-0.3123123,0.2995616,0.5561198,0.08829087,-0.5775591,-0.7549138000000001,-0.019146316,-0.50058925,0.45549616,-0.24595605,0.48358549999999995,0.69767123,-1.2038603,-0.8460378000000001,-0.5946704,-0.041812096,-0.975633,0.19920431,1.2249285,0.6064108,-0.18020752,0.36032733,0.19294031,-0.41436076,0.5202475000000001,0.06091255,1.0278753,-0.9916860000000001,0.3341373,0.28726593,-0.8517294,0.667948,-1.3191795,-0.64219594,-1.1870254,-0.05368412,-0.04538187,0.07238867,-0.88181466,-0.8849261999999999,-0.17679289999999998,0.5020764,0.32990915,0.11203583,-0.2940184,1.3689021000000001,-0.26734647,0.43862793,0.54188377,-0.32938197,-1.1253563,-0.35081849,-0.20946543,-0.3551513,0.17144968,0.30428958,-0.38749233,-0.4297804,1.058849,-0.38875255,-0.40827557,0.60690045,1.0893643,-1.067424,-1.1245180000000001,-0.9778002,-0.14809388,-0.14827006,-0.23541366,0.3907815,-0.38884032,0.9623491,-0.5664147,-0.6068047,1.0876496999999998,0.06350601,-0.19784334,0.07885216,-0.27505046,0.2533564,-0.63264495,0.96550745,-0.6693628,2.0081425,-0.46562377,-0.7501175,-0.046663374,0.008796766,-0.06076827,0.12855914,0.725052,0.09589983,0.38588017,-1.1303313999999998,-0.314789,-0.06465331,-0.034838986,-0.022578161,-0.33040923,-0.54793507,False
-0.04390904,-0.02519441,-0.054764703,-0.91317624,0.2643743,0.7748936,0.0007328389,0.10446651,0.28241855,-0.15265313,0.20705302,0.17345351,0.027020866,-0.48941544,-0.11798981,0.43300489999999997,-0.24502470000000004,0.08360186,-0.33325487,0.19156772,-0.36154157,0.154231,0.3248397,-0.36438283,-0.32931238,-0.41432786,0.25608635,0.37257552,0.23145597,-0.49987563,0.39290363,-0.063718446,0.50095534,0.47189578,0.58376944,0.45424079999999994,0.5616138,0.23176172,0.11188037,0.12855543,-0.11804912,-0.024137963999999998,-0.5564507,0.4017487,-0.695663,0.38077515,0.16057317,-0.016464116,0.31588182,-0.07470260599999999,-0.09133355,-0.15786643,-0.012693138999999999,0.049637582,-0.10070632,-0.32211235,0.25685406,-0.014171531000000001,0.23227260000000002,-0.14396577,0.32096907,0.57025665,-0.08494481400000001,-0.13666698,0.75233835,0.36452144,0.03596186,-0.37836057,0.14486845,0.2689495,0.09104944,0.0035131979,-0.18980254,0.07460858,-0.46353593,-0.44008450000000005,0.24686344,0.33499056,0.09941745,-0.03845431,0.31145045,-0.28441384,0.15983824,-0.09140525,-0.37522155,0.29489640000000006,-0.24558201,0.09585216,0.282993,-0.093904264,0.03133209,-0.18360710000000002,-0.040118705,-0.37919232,0.47962973,0.53373027,0.09501738,0.16637461,0.41586035,0.014701033,0.2150194,0.23816502,0.13291545,-0.39007428,-0.12982908,0.36796397,0.092852645,0.14516118,-0.30677336,0.05773234,-0.26403347,0.12127975,0.19093189,-0.14401369,-0.25966936,-0.44202313,0.46196684,0.3407906,0.06003547,-0.39800695,0.19900183,-0.124369375,0.49152815,0.5149408,0.38032266,0.31611654,0.5313456999999999,0.12925585,0.1471171,0.22472670000000003,-0.18300064,-0.21269108,-0.42242837,0.25890696,-0.73996097,0.21474642,-0.03309481,-0.218768,0.5697542,-0.12822242,-0.0436226,-0.07811336,-0.01276919,0.29393009999999997,0.061378199999999994,-0.25722912,0.26124957,-0.20939586,0.26002035,-0.25002885,0.3489692,0.29646740000000005,-0.082410395,0.054362825999999996,0.6912851,0.12762469,0.080913804,-0.24445498,0.16430175,0.42225656,-0.0028391653000000004,0.027047433,-0.207217,-0.08516735,-0.13173962,-0.3917283,0.39020106,0.28941128,-0.17007367,-0.030870311,0.28572947,-0.26917440000000004,0.32257359999999996,0.020189693,-0.38659775,0.132471,-0.21855535,0.020925298000000002,0.39870778,-0.061578795,True
