@relation wekaa70

@attribute Number1 numeric
@attribute Number2 numeric
@attribute Number3 numeric
@attribute Number4 numeric
@attribute Number5 numeric
@attribute Number6 numeric
@attribute Number7 numeric
@attribute Number8 numeric
@attribute Number9 numeric
@attribute Number10 numeric
@attribute Number11 numeric
@attribute Number12 numeric
@attribute Number13 numeric
@attribute Number14 numeric
@attribute Number15 numeric
@attribute Number16 numeric
@attribute Number17 numeric
@attribute Number18 numeric
@attribute Number19 numeric
@attribute Number20 numeric
@attribute Number21 numeric
@attribute Number22 numeric
@attribute Number23 numeric
@attribute Number24 numeric
@attribute Number25 numeric
@attribute Number26 numeric
@attribute Number27 numeric
@attribute Number28 numeric
@attribute Number29 numeric
@attribute Number30 numeric
@attribute Number31 numeric
@attribute Number32 numeric
@attribute Number33 numeric
@attribute Number34 numeric
@attribute Number35 numeric
@attribute Number36 numeric
@attribute Number37 numeric
@attribute Number38 numeric
@attribute Number39 numeric
@attribute Number40 numeric
@attribute Number41 numeric
@attribute Number42 numeric
@attribute Number43 numeric
@attribute Number44 numeric
@attribute Number45 numeric
@attribute Number46 numeric
@attribute Number47 numeric
@attribute Number48 numeric
@attribute Number49 numeric
@attribute Number50 numeric
@attribute Number51 numeric
@attribute Number52 numeric
@attribute Number53 numeric
@attribute Number54 numeric
@attribute Number55 numeric
@attribute Number56 numeric
@attribute Number57 numeric
@attribute Number58 numeric
@attribute Number59 numeric
@attribute Number60 numeric
@attribute Number61 numeric
@attribute Number62 numeric
@attribute Number63 numeric
@attribute Number64 numeric
@attribute Number65 numeric
@attribute Number66 numeric
@attribute Number67 numeric
@attribute Number68 numeric
@attribute Number69 numeric
@attribute Number70 numeric
@attribute Number71 numeric
@attribute Number72 numeric
@attribute Number73 numeric
@attribute Number74 numeric
@attribute Number75 numeric
@attribute Number76 numeric
@attribute Number77 numeric
@attribute Number78 numeric
@attribute Number79 numeric
@attribute Number80 numeric
@attribute Number81 numeric
@attribute Number82 numeric
@attribute Number83 numeric
@attribute Number84 numeric
@attribute Number85 numeric
@attribute Number86 numeric
@attribute Number87 numeric
@attribute Number88 numeric
@attribute Number89 numeric
@attribute Number90 numeric
@attribute Number91 numeric
@attribute Number92 numeric
@attribute Number93 numeric
@attribute Number94 numeric
@attribute Number95 numeric
@attribute Number96 numeric
@attribute Number97 numeric
@attribute Number98 numeric
@attribute Number99 numeric
@attribute Number100 numeric
@attribute Number101 numeric
@attribute Number102 numeric
@attribute Number103 numeric
@attribute Number104 numeric
@attribute Number105 numeric
@attribute Number106 numeric
@attribute Number107 numeric
@attribute Number108 numeric
@attribute Number109 numeric
@attribute Number110 numeric
@attribute Number111 numeric
@attribute Number112 numeric
@attribute Number113 numeric
@attribute Number114 numeric
@attribute Number115 numeric
@attribute Number116 numeric
@attribute Number117 numeric
@attribute Number118 numeric
@attribute Number119 numeric
@attribute Number120 numeric
@attribute Number121 numeric
@attribute Number122 numeric
@attribute Number123 numeric
@attribute Number124 numeric
@attribute Number125 numeric
@attribute Number126 numeric
@attribute Number127 numeric
@attribute Number128 numeric
@attribute Number129 numeric
@attribute Number130 numeric
@attribute Number131 numeric
@attribute Number132 numeric
@attribute Number133 numeric
@attribute Number134 numeric
@attribute Number135 numeric
@attribute Number136 numeric
@attribute Number137 numeric
@attribute Number138 numeric
@attribute Number139 numeric
@attribute Number140 numeric
@attribute class numeric
@data
0.519618,-0.38072604,0.5056294,-1.4913462,0.5820183000000001,-0.7737472,-0.9280210999999999,-1.2755100000000001,-0.57479376,0.24982886,-0.019108268,-0.61573654,-1.5732057,-0.78906465,0.7087182,0.40983403,-0.10865618,-0.28205845,-1.3896375,0.20424674,-0.16012375,0.5272904,0.87457263,-0.6538635,0.34189895,-1.3072298,0.3743179,-1.3821533000000001,-0.38669166,0.65006745,0.3704862,-0.34282678,0.3348909,1.6243253999999998,-0.46877688,1.0794033,0.32284364,-0.5616232,-1.1168056,0.5267234000000001,-0.58515173,-0.5630222,0.32711792,1.1999661,1.3515706,-0.45469102,-0.68802565,-0.76745313,-0.103663824,-0.09598284,1.0810363,1.1119096000000002,0.98153454,-1.1258705,1.1050248,0.14502396,-0.8371635000000001,-0.40780267,-0.33853190000000005,-0.13796668,0.18886001,-0.13631961,-0.50400096,0.48013943,0.23480818,-0.63230854,1.6583521,0.50207686,-0.48328024,-0.34056634,0.43787086,-0.07384997,0.35701016,-1.2371328000000001,0.35783738,-0.73721933,-0.87285495,-1.1226571,-0.24047838,0.063543625,-0.471384,-0.5296365,-1.4594321000000001,-0.25211412,0.7762668,0.6521298000000001,0.33596855,-0.09517988,-1.4864143,0.24840677,-0.061973075999999995,0.3917001,0.7333503,-0.41272658,0.7640132,-1.1572001,0.3411188,-1.0491511,-0.46706793,0.49237558,0.34132847,-0.25822473,0.34266399999999997,1.5902106000000003,-0.028574912,1.0533221000000001,-0.10275056,-0.4084922,-0.98228914,0.45281148,-0.5319728,-0.32032904,0.042332787000000004,0.9695635,1.37071,-0.57927835,-0.5086885,-0.7013663,-0.08662067,-0.10866595,0.9391277,1.4066453,0.79911816,-0.94770175,1.0203823,0.06826407,-0.7744352,-0.5146604,-0.6942241,-0.14386033,0.14577176,-0.32097143,-0.9274574000000001,0.7989904000000001,-0.15538494,-0.74630404,1.5974888999999999,0.14502181,-0.50530124,-0.37664375,1
-0.083452165,0.13500376,0.10141524,-0.9648478000000001,-0.28704986,-0.031127877999999998,-0.25606275,0.25818354,0.6509351,-0.23409367,-1.7827116000000003,-1.002726,0.14831376,0.39582908,0.29041305,0.33590645,0.5615074000000001,-0.079538144,0.06295398599999999,-0.56389683,-0.7458558000000001,-0.069872476,-0.27777579999999996,-0.33094308,0.48261997,-0.10790079,-1.2263293,-0.18520772,0.28397194,0.15568574,-0.34382677,-0.4648469,-0.9650786,0.29928774,-0.51011395,-0.31303709999999996,-0.49425828,-1.0570288,0.61024207,0.45154575,0.80821884,-0.4255394,-0.4853304,-0.7420306,-0.25963572,0.49746309999999994,-0.8091951000000001,-0.39249602,-0.62730384,0.7041025,0.02529383,0.22403046,0.6073006999999999,-0.6217136999999999,-0.9684065999999999,-0.6639331999999999,1.1795205,-0.48181596,0.49678710000000004,0.7805882,-0.5276153,-1.0575484,-0.17040293,0.20365533,0.1737594,-0.56351066,0.7483042,0.35373699999999997,0.35405904,0.59334755,0.11679893,-0.008204248,-0.10194699,-0.5453608,-0.02431896,-0.15226196,-0.12626168,0.37240633,0.12131854,-0.02037413,-1.124298,-0.86726874,0.07856194,0.16733375,0.25668937,0.2679621,0.37714369999999997,-0.27513498,0.22078142,-0.6652026,-0.611722,-0.12513083,0.047731752999999995,-0.15232657,0.3364096,0.02507941,-0.8054468000000001,-0.18229379,0.359486,0.32948520000000003,-0.31645426,-0.5141435999999999,-0.84276956,0.43970600000000004,-0.3508332,-0.31093487,-0.40694195,-0.7790627,0.46576914,0.49997917,0.6578318,-0.40356147,-0.30422524,-0.5034668,-0.24495624,0.2226268,-0.6313896,-0.18365169,-0.5689854,0.5877664,0.1249048,0.12829873,0.6142193,-0.73233265,-0.8958818000000001,-0.31482008,0.99798614,-0.37128192,0.16475117,0.6229468,-0.54048663,-0.6708769,0.082208045,0.017278193,0.24081439,-0.44942879999999996,0.43914002,0.39710185,0.16455576,0.48418295,1
0.12641883,-0.051942322,0.7293967,0.06942747,-0.53658414,0.042404693,-0.70930165,0.6101293000000001,0.36676452,-0.99564576,-0.58318126,-0.47265267,-0.44958663,0.033439893,0.6533285,0.06712553,0.34691983,0.019907715,-0.30860788,-1.5403508,0.47225308,0.019314753,0.5317036,0.74263525,0.1482605,-0.26141328,0.0006631367,-0.07665264,1.1328672,0.84607434,0.24233037,-0.06033676,-0.21054149,-0.24800228,-0.5271710999999999,-0.17252597,0.012124012,0.68779165,0.38015127,0.35533625,0.9156780999999999,-0.40991583,-0.29903509999999994,0.5604353,0.67868763,0.59962744,-0.96800464,0.40745524,-0.17112227,-0.26845673,0.28120166,-0.3086487,-0.046871252,-0.38936707,0.41414633,0.45291638,-0.06497238,-0.2709571,0.22655335,0.46388787,-0.5001807,0.5746489,-0.90024567,0.24305673,-0.24936999999999998,0.60406166,0.63854516,1.1094898000000002,-0.33543485,-0.112753585,-0.019310611999999998,-0.2803361,0.57699305,0.22508229999999999,-0.65369284,-0.123090625,-0.47506174,0.12362152,0.33183068,-0.77839005,-0.35645425,-0.5594769,-0.40363657,-0.13254139,0.5429225000000001,0.45115805,0.24554218,-0.050926764000000006,-0.36299518,-1.1094035,0.18725407,-0.027479667000000003,0.49917027,0.7063232,0.14181231,-0.26553243,0.24383272,-0.05624105,0.90083516,0.6190183000000001,-0.023440713,-0.11576768,-0.28402904,-0.43843672,-0.55730987,-0.3647787,-0.030601844,0.5968068,0.40789458,-0.029242038999999997,0.55497164,0.02919993,-0.12759328,0.5671465,0.27804726,0.45177287,-0.80404925,0.37617344,-0.11628354,-0.17958382,0.41658917,0.0072118040000000005,0.10283058,-0.11257153,0.529521,0.24787433,0.40386158,-0.29993063,0.09554226,0.4253598,-0.52393264,0.3147958,-0.84540707,0.11516361,-0.063858666,0.39624807,0.45701572,0.69642293,-0.26415679999999997,-0.08306656,1
-0.16486534,-0.8108035,0.8782904,-0.5055708999999999,-0.12510328,0.08587888,0.064965315,0.028108366,0.6778195,0.78239816,-0.5681876,0.003056102,-0.02346073,-0.30000708,0.76892084,-0.3401925,0.48428854,-0.15687248,0.18450493,-0.13563244,0.26244026,0.31452677,-0.019375697,-0.16994767,-0.07967695,-0.54361355,0.4075761,-0.84882474,0.29949033,-0.43306142,-0.06810606,0.42881656,0.36539054,0.5649476999999999,-0.04872397,-0.57853794,0.2160967,-0.8860005999999999,0.46644613,-0.33323392,0.84971404,-0.032654542,-0.5663793,-0.8179512,0.3018734,-0.09351506,0.6085606,0.32262713,-0.42147624,0.6116129,0.36131683,-0.14836723,0.44777578,0.8380396999999999,0.48404319999999995,-0.33833146,-0.552791,-0.030984074,-0.24338314,-0.58726215,-0.33825429999999995,0.5473453,0.07090348,0.73421156,0.26340455,0.2947305,-0.34826076,-0.036724507999999996,-0.31573355,0.45217752,0.19553916,-0.5713090999999999,0.16190090000000001,-0.23854712,0.6197996,-0.2743967,0.08842456,0.30324304,-0.029787313,-0.55182517,-0.7040708999999999,0.43077767,0.07031936,-0.040148307,-0.38224247,-0.016650565,0.2941567,-0.40476707,-0.13242532,0.41033062,-0.27454382,-0.22062413,0.22749868,-0.13679628,0.16840719,-0.28394935,0.117817625,-0.13001542,0.330389,0.24951869999999998,-0.04920025,0.31707475,0.07485199,0.14083187,0.17176816,-0.12517768,-0.17236331,-0.086733714,0.09176643,0.2678,0.24018039,-0.28805348,-0.05917305,-0.10866500400000001,-0.09230844,-0.38567966,-0.019157378,0.13588178,-0.24372484,-0.18026268,0.1684235,0.1470683,0.54115105,0.3070308,0.11257235,0.3597166,-0.15237631,0.11973621,0.077058956,-0.11169278,-0.42618018,-0.042679586,0.012111657,0.4963698,0.050695058,0.23212868,0.21033765,0.30334336,0.29453182,-0.10378963,0
0.64642584,-0.088295326,-0.81473064,-0.3442294,-0.17493342,-0.4361656,-1.3564094,0.28712142,0.9718648999999999,0.22897242,-0.47317523,0.27061737,-0.30885142,-0.117251016,-0.618025,0.27531835,0.04028623,0.44805637,0.10052871,0.30900332,-0.27670276,0.9761502000000001,-0.10616604,0.12409135,1.5459148,-0.49298400000000003,0.42314798,0.32725412,-0.14310576,0.15773526,-0.24666215,0.7134898000000001,0.28779045,0.2672441,-0.7725401,0.4131112,0.86115414,-0.23234610000000003,0.42207125,-0.2195763,-0.15627779,0.58005726,-0.75616866,-0.0042538554,0.67712283,0.39851415,-0.07844748,-0.3603874,-0.14165291,0.049220163,-0.34240457,-1.1076968999999999,-0.46229455,0.30707365,0.18634260000000002,0.04077642,-0.08250407,-1.0379568000000001,-1.0442709000000001,-0.095391735,-0.18226929,-0.8309472999999999,-0.47002196,0.5758829000000001,-0.06135048,-0.85803217,0.41544646,0.10239348599999999,0.40622225,-0.26165834,0.30914232,0.6450794,1.1627456,-0.5865056,0.73053366,-0.3190268,0.32621962,0.4575416,0.7426321,-0.030192193,-0.7994495,-0.2307399,0.10202015,-0.15140592,1.1201277,0.07327507,-0.13830689999999998,-0.06560251,0.013843602,-0.27560732,-0.37889227,-0.19829372,-0.30037656,0.862196,-0.39669526,0.16352801,0.43999588,0.0014246525,-0.21877642,0.4347669,-0.35679066,0.7594465,-0.43320543,0.8468466,-0.08851422,0.14693254,0.6553386,-0.0069835259999999994,0.025852215,0.13298029,1.372747,-0.8370414,0.25911403,-0.019417241000000002,-0.7533810999999999,1.1438204,-0.17730561,-0.077521235,-0.21873377,1.1268159,1.0268135,-0.64282656,0.6935386,0.03754526,0.29259765,-0.15967703,-0.37413959999999996,1.1031891,-0.28869337,-0.9238809000000001,0.54820764,-0.5980895,-0.03240095,0.14498286,-0.057427306,0.8459521000000001,0.7989773,-1.0510035,1.0235678,-0.13361925,0
-0.9802108,-0.5556015999999999,-0.17160028,0.3054893,-0.18902619,-0.25253507,-0.45153052,0.50062776,-0.6160358,-0.04871339400000001,-1.4544593000000001,-0.5427683000000001,0.26646343,-0.30012226,-0.16758394,0.03994535,0.6232656999999999,-0.10495914,0.178421,0.109994605,-0.39912975,-0.040327697999999995,-0.041931316,0.4949221,0.04930933,-0.023478018,0.47376126,0.2491092,0.45644897,-1.2435812,1.2091062,0.5205046,0.20382668,0.8081869,0.36309743,-0.021441579,-0.27801442,-0.8878334000000001,-0.377923,0.38947973,0.5156664000000001,-0.22791018,-0.008382071999999999,-1.107268,-0.029779647000000003,0.19598139999999997,0.038487926,-0.75797445,-1.3588368999999998,-0.80545104,1.1201266,0.2444719,-0.29225752,0.79338497,1.2472337,-0.068377204,1.0334741,-0.060680024000000006,-0.06423081,0.62154734,-0.6092739,0.004466729,-0.933409,0.9133316999999999,0.87474805,0.15996778,-0.21440722,-0.8746748,-0.27804359999999995,-0.37932143,-0.9003968000000001,-0.15586475,-0.13500452,0.13322754,-0.32061967,-0.21374908,-0.39353362,0.4998583,-0.21479949999999998,0.10443942,-1.2230426,-0.27214134,0.33491948,-0.23092739999999998,0.026010534,0.0061704554,0.16157755,-0.13823453,0.0932954,0.1248068,-0.24666996,0.23607129,0.047804400000000004,0.35177670000000005,-0.33248022,-0.0083813695,0.42431623,0.13303477,0.53261477,-1.011675,0.755365,0.5660991,0.31645992,0.6493994000000001,0.38064176,0.20462942,-0.23126578,-0.6777469,-0.5511550000000001,0.24518947,0.59518605,-0.13415304,0.21439178,-1.0086025,0.3060187,-0.107734546,0.17540832,-0.66217524,-1.0019091,-0.50994146,0.84438807,0.44261536,-0.24732846,0.64840126,0.89464945,-0.13491648,0.8033998,-0.32298067,-0.24147594,0.4615838,-0.2451574,-0.048099823,-0.81299514,0.95477146,0.8826301999999999,0.15666288,-0.2849777,-0.65654624,-0.41955087,-0.13654125,1
-0.9802108,-0.5556015999999999,-0.17160028,0.3054893,-0.18902619,-0.25253507,-0.45153052,0.50062776,-0.6160358,-0.04871339400000001,-1.4544593000000001,-0.5427683000000001,0.26646343,-0.30012226,-0.16758394,0.03994535,0.6232656999999999,-0.10495914,0.178421,0.109994605,-0.39912975,-0.040327697999999995,-0.041931316,0.4949221,0.04930933,-0.023478018,0.47376126,0.2491092,0.45644897,-1.2435812,1.2091062,0.5205046,0.20382668,0.8081869,0.36309743,-0.021441579,-0.27801442,-0.8878334000000001,-0.377923,0.38947973,0.5156664000000001,-0.22791018,-0.008382071999999999,-1.107268,-0.029779647000000003,0.19598139999999997,0.038487926,-0.75797445,-1.3588368999999998,-0.80545104,1.1201266,0.2444719,-0.29225752,0.79338497,1.2472337,-0.068377204,1.0334741,-0.060680024000000006,-0.06423081,0.62154734,-0.6092739,0.004466729,-0.933409,0.9133316999999999,0.87474805,0.15996778,-0.21440722,-0.8746748,-0.27804359999999995,-0.37932143,0.72599953,0.33005017,0.25023532,-0.55674624,-0.44479709999999995,-1.0378319999999999,-1.3759389,0.6477894000000001,-0.8872722,-0.057887815,-0.8376114,-1.3826658,1.1244968000000002,-0.40042248,1.3455462,0.047050882,-0.34704,-0.78435796,-0.13939579,0.33302948,1.242459,1.8390985,0.5396509,0.31084812,0.41964830000000003,-0.40183577,-0.095626436,-0.5117777,1.1954014,0.6033278,-0.27419776,0.5199616,-1.0556046000000001,0.6729085,-0.40551874,1.0650061000000002,-0.11956599,-1.0872544,0.2956939,-0.07125117,1.3459105,0.1629753,-0.10999911,-0.54806495,0.09218649,0.51296175,-0.47094759999999997,-0.139992,-0.41903764,-0.026112302999999996,-0.2718497,-0.64394855,0.5211997,-0.49808875,-2.0092678,-0.53601664,0.49792302,-0.22428532,0.5112705,0.24325479999999997,-0.76546824,0.08240562,0.050326842999999996,1.7919221,0.32511225,-1.1815605,0.58895904,0.085746616,-0.07465504,-0.6287767,0
0.27880418,-0.42895523,-0.051963802,-0.27133563,0.02752145,-0.4097813,-0.42964830000000004,0.6003390000000001,0.25203115,0.066437356,-0.33168718,0.06558005,-0.53999376,0.0034124092,0.30070516,0.6384522,-0.32566538,0.14582035,-0.052532375,-0.32427898,-0.31144914,0.11047528,0.40721804,-0.08868484,0.09762415,0.05294773,0.5794062,0.4861398,0.3759912,-1.1042624,0.00978698,-0.04645563,-0.5319693,0.28528562,-0.705028,-0.29288042,0.3957133,0.42813770000000007,-0.27761927,0.61700845,-0.31166762,-0.07686723,0.10137829,-0.34536818,-0.07275086,0.32741958,-0.79280806,0.47598115,-0.82049435,0.47213459999999996,0.029909326,0.37714773,0.36142012,-0.1848888,0.049640834,-0.5479480999999999,0.21904079999999998,-0.41888869999999995,-0.15951681,-0.07487246,-0.103642836,0.48682812,0.030350323999999998,0.045724552,0.17543884,0.06649932,0.67491996,-0.14220917,-0.03865728,-0.4376433,0.16790333,-0.37953937,0.06730774,-0.2323555,-0.004938578,-0.24339901,-0.27682114,0.42717114,0.30620387,-0.1383977,-0.45623896,0.17343399,-0.2711775,-0.0006473066,0.32905877,0.5354833000000001,-0.39183575,0.2556977,-0.18701601,-0.09770813,-0.19244741,0.029193032999999997,0.30591929999999995,0.06437496,0.0495052,0.009628313000000001,0.6996585999999999,0.37097126,0.20570393,-0.8091548000000001,-0.12896213,-0.09108323,-0.5536506,0.06949956,-0.68853426,-0.049013484,0.29680282,0.26361093,-0.07471858,0.55125046,-0.42695794,0.073936924,-0.07403932,-0.36646244,-0.06005042,0.16666001,-0.86461914,0.37306535,-0.9727941999999999,0.62114966,0.254968,0.25103918,0.30468884,-0.057446115,0.0062505486,-0.27098176,0.21352866,-0.17324185,-0.17596704,-0.052196245999999995,-0.25501233,0.549605,0.044532,0.009489399,0.029577857000000003,0.17452931,0.63417417,-0.29924354,0.027495624,-0.43994766,1
0.87151307,-0.11987562,1.1871539,-0.5138112,-0.015874173000000002,-0.27125520000000003,-0.08348721,-0.21449745,-1.254808,0.6761994,0.037099395,0.69798696,-0.7825960999999999,-0.41372600000000004,0.07847719,-0.08235581,-0.23951820000000001,-0.24719965,-0.13643657,0.07497446,-0.37901923,-0.0277842,0.019240236,0.34799987,0.34670505,-0.18825436,0.27211290000000005,-0.5245586,-0.09612068,-0.49022877,0.059534635,0.351964,-0.46875116,0.5706653,-0.17195365,0.15533698,0.66048944,-0.34872338,-0.9085504999999999,0.4719005,0.7839633,-0.23892157,-0.22205661,0.5932776999999999,1.2352427,-0.07750676,-0.27296665,-0.13578189999999998,0.16510545,-0.50807476,0.061585865999999996,-0.51442444,0.3431842,-0.14702018,-0.14770737,0.15311986,0.78432,-0.8682113000000001,0.51111746,0.42695135,-0.46546033,-0.2506033,0.64997977,0.26765376,-0.2168792,0.8070031999999999,-0.09361691,0.4324482,-0.15486254,0.8767292999999999,0.80777454,0.0026835995000000002,0.82399386,-0.3225125,0.12289123,-0.055827376,-0.05351929,-0.012553537,-1.1555722,0.74191266,0.07986047,0.6777914,-0.45642248,-0.19324125,0.10148453,0.07856519,0.02318696,-0.11052847,-0.097841755,0.09565344,-0.16701783,-0.10917989,0.13497211,0.39139402,0.14830317,-0.35337338,0.15107474,-0.47823846,0.113311626,-0.58264214,0.063438736,0.2720244,-0.27602807,0.5431236,-0.008712389499999999,0.13254678,0.33636376,-0.24701841,-0.64895797,0.55263263,0.59852654,-0.38717285,-0.20237178,0.41459185,1.0727623,0.13957165,-0.22578499999999999,-0.19605915,0.09328038,-0.47029725,0.08978765,-0.29463586,-0.032208405,0.28418693,-0.031330004,0.15740588,0.5306920999999999,-0.70793974,0.26780835,0.28224927,-0.43735078,-0.20991707,0.4404355,0.3135542,-0.43744629999999995,0.5634537,0.054174195999999994,0.28664568,0.16304894,0.83325654,1
0.6609484999999999,-0.055655334,0.40888990000000003,-0.7220279000000001,0.32754835,-0.31635209999999997,-0.026065031000000002,0.7497344,-0.24194065,-0.063588955,-0.30598125,0.43751090000000004,0.29472625,-0.29828119999999997,-0.09393778,0.30372509999999997,0.7631509,-0.30085006,-0.5508523,-0.6683049,0.34463109999999997,0.008193711,0.19454204,0.0444453,0.28322434,0.41391706,-0.53582937,-0.18888661,-0.05786884,-0.22417434,0.08746224,-0.009917879000000001,-0.007945253499999999,0.20629218,-0.1713326,0.03949304,0.42854822,-0.10336657,-0.37430245,-0.23489161,-0.24523932,-0.4425192,-0.6239526,-0.38380640000000005,0.7026894,-0.18885316,-0.2163322,0.14123367,0.6402033,0.36465678,-0.13618782,-0.36752123,-0.04416594,0.5428170999999999,0.10247256,0.10467798,0.3030083,-0.47900185,0.19866085,0.25512752,-0.24326275,-0.014434521,-0.6298229000000001,0.2032368,0.28088772,0.5162021,0.25709304,0.09492154400000001,0.04464,0.14869861,0.72887784,-0.16805229,0.02213561,-0.5193331,-0.045937106,-0.12232999,0.14660479999999998,0.8568091,-0.7269055,0.5742509,-0.19405109,-0.16655867,0.15760629999999998,0.080738805,0.1533618,0.5483609,-0.36423603,-0.18218838,-0.098817855,0.03519626,-0.24617514,0.36351076,0.38576707,0.6211727,0.14041695,-0.15853426,0.12105068599999999,0.06529841,-0.068245,0.27663875,0.46463603,0.51224685,-0.43948126,0.18905145,-0.06042681,-0.2510363,0.19091098,0.014974181999999999,-0.029983463,-0.038392487999999995,0.11069603,-0.54622835,-0.113389105,-0.12928447,0.21623982,-0.43011948,0.14718565,-0.17858176,-0.011872724,0.011185493000000001,0.41574752,0.014296335,-0.26168555,0.62689084,-0.000113889124,0.43491507,-0.49142414,-0.13173541,0.32220125,0.085582264,-0.28013015,-0.5673914000000001,-0.5272247,-0.018627716000000002,-0.5162849,0.5575739000000001,0.47445562,0.64540905,-0.17354713,0.48318636,1
1.9465293000000001,0.32119146,0.19717188,-0.6836823000000001,-0.0054153909999999994,-0.46924296,0.8159065999999999,0.28791514,-0.51481515,0.42884734,-1.0051686,-0.6519826,-0.32446405,-0.26703376,1.310289,0.059787825,0.39517045,0.18895905,-0.38182846,0.25804160000000004,0.593724,-0.5802489000000001,0.93285066,-1.3226252,0.23205364,-1.3829379,1.1972183,0.59284145,-0.49388674,-0.5504725,0.83908355,-0.9021663000000001,0.45269158,0.42418066,-0.6706338000000001,0.34388359999999996,0.20663184,1.4306513,0.05846963,0.27050534,-0.7675871,0.34499040000000003,0.919464,1.3410389999999999,0.54743904,-0.32575290000000007,-0.7782389000000001,-0.099841446,-1.3528258999999998,0.7568855999999999,0.54186255,0.50883883,-0.34999824,0.748925,1.5238941000000001,-0.08704117,-0.78680164,-1.7938108,0.71965003,-0.9482723,-0.08498777,0.14287378,-0.24396289999999998,-0.015988758,0.1811819,1.2752681000000001,0.56174654,-0.25580418,0.6746452,0.41740403,0.16790333,-0.37953937,0.06730774,-0.2323555,-0.004938578,-0.24339901,-0.27682114,0.42717114,0.30620387,-0.1383977,-0.45623896,0.17343399,-0.2711775,-0.0006473066,0.32905877,0.5354833000000001,-0.39183575,0.2556977,-0.18701601,-0.09770813,-0.19244741,0.029193032999999997,0.30591929999999995,0.06437496,0.0495052,0.009628313000000001,0.6996585999999999,0.37097126,0.20570393,-0.8091548000000001,-0.12896213,-0.09108323,-0.5536506,0.06949956,-0.68853426,-0.049013484,0.29680282,0.26361093,-0.07471858,0.55125046,-0.42695794,0.073936924,-0.07403932,-0.36646244,-0.06005042,0.16666001,-0.86461914,0.37306535,-0.9727941999999999,0.62114966,0.254968,0.25103918,0.30468884,-0.057446115,0.0062505486,-0.27098176,0.21352866,-0.17324185,-0.17596704,-0.052196245999999995,-0.25501233,0.549605,0.044532,0.009489399,0.029577857000000003,0.17452931,0.63417417,-0.29924354,0.027495624,-0.43994766,0
-0.36144283,0.031216571000000002,0.9229599,-0.53845376,0.8387254999999999,-0.08982869,0.26318988,0.35992548,0.48212597,-0.2110748,-0.9183019,0.1341528,0.2581987,-0.33246279999999995,0.5298976,0.38943747,-0.25398007,0.018990185,0.56904185,0.29832262,1.0258081000000001,0.49618608,-0.20982665,-0.6514386999999999,0.62844384,-0.17200151,0.94402874,0.77442145,0.7295666000000001,0.10688310000000001,1.1171055,-0.20554054,0.092647105,0.08901622,0.336453,-0.9092423000000001,0.6120306999999999,-0.20821346,0.08775855,-0.7020206,0.32139826,0.30189076,0.26535076,0.047527667,0.3091085,0.27886826,-0.51739144,-1.0062666999999998,-0.10815707599999999,-0.28386545,0.8289310999999999,0.05934524,0.10959247,0.39701992,0.05607606,0.25379485,-0.25788173,-0.9606929,0.96227485,-0.51284707,0.89588994,-0.28590503,-0.2653509,1.2234803,-1.1967915,-0.5902050999999999,0.20307967,0.13885464,0.5728751999999999,0.52269167,-0.16428418,0.25349337,0.59372044,0.11872709,0.6521493,-0.27822990000000003,0.16538179,0.4043294,0.09076975,0.19908746,-0.41841492,-0.21295057,0.46911076,-0.43135920000000005,0.19779745,0.3556087,0.36878893,-0.14323306,0.4733019,0.273978,0.18291254,0.122620195,0.3667729,0.28525814,0.47916709999999996,0.10923751,0.54558206,0.56335634,0.6413993,-0.022824166,0.31570715,-0.052736357000000005,-0.21816605,0.51974267,0.25008708,-0.48129356,0.46826503,-0.32134846,-0.08361562,-0.014866011,0.14489219,0.19872384,0.20963141,0.09330110000000001,0.40746659999999996,-0.09559244,-0.28386196,-0.08444453,0.06491518,0.037050012,0.6002092,0.13028549,0.07742552,0.26596704,0.061756093,0.533149,-0.17024128,-0.7716183000000001,0.3092824,-0.8912985999999999,0.23098195,-0.1296568,0.15124749999999998,0.58518577,-0.7641614999999999,-0.3757245,-0.26840815,0.23593615,0.6501279000000001,0.27826044,1
