@relation wekaa10

@attribute Number1 numeric
@attribute Number2 numeric
@attribute Number3 numeric
@attribute Number4 numeric
@attribute Number5 numeric
@attribute Number6 numeric
@attribute Number7 numeric
@attribute Number8 numeric
@attribute Number9 numeric
@attribute Number10 numeric
@attribute Number11 numeric
@attribute Number12 numeric
@attribute Number13 numeric
@attribute Number14 numeric
@attribute Number15 numeric
@attribute Number16 numeric
@attribute Number17 numeric
@attribute Number18 numeric
@attribute Number19 numeric
@attribute Number20 numeric
@attribute class numeric
@data
1.8640782999999999,1.4663648999999999,2.7059026000000004,-0.7899906,-4.957794,0.8761589,-1.5259618000000001,-1.8414348000000003,0.6661223000000001,-0.979015,-0.38410065,0.24873167,1.3302988000000002,-0.3212797,0.50918937,-0.14621978,0.85646576,-0.96980387,0.77151203,-1.1202309,0
0.7073505,0.039594397,0.5656359000000001,-1.3239018,0.21062627,-0.17446497,-0.60073537,-0.21621469,-0.47932357,-0.97935045,0.95924383,0.99577475,0.33532503,-1.382443,0.73803294,0.10637160400000001,0.38861382,0.14631113,-0.5321481,-0.6195585,0
-0.01058739,1.7175066000000003,-0.5554659000000001,-1.7318930000000001,0.016225312,0.62652034,0.78879684,0.3642161,0.9466575999999999,-0.38421103,0.02656116,1.5341352,-0.57722753,-1.494508,0.055068724000000006,0.37342104,0.6925368000000001,0.28401837,0.84621316,-0.24035956,1
2.407069,2.9586818,-2.7801015,-2.8152413,0.05052831,-2.0012412,2.0866528000000004,-5.287107499999999,4.113646,-0.21064238,2.009732,2.196344,-2.354437,-2.280898,-0.23424816,-1.7343106,2.4138565,-4.563271,3.3845046,-0.16186666,1
1.8481013,1.4166749,0.58058274,-1.4162412,-0.18730497,1.286275,-0.457066,0.469706,-0.31990212,-0.15401515,1.2011579,0.9716453000000002,0.42158076,-1.0049062,-0.09806554,0.7984169,-0.025912445,0.59923077,-0.13547511,0.09862736,1
1.125209,0.9395123,-0.47771037,0.038562242000000004,0.42233142,0.28871292,0.6566681,-0.98287797,1.9948089,0.089154564,2.2052624,2.2966077,-1.1076803,0.04595292,0.7563139,-0.91026694,2.6233034,-2.5587014999999997,5.166245,-0.24362127,1
0.0785507,0.24933201,0.95586014,-0.30229959999999995,-0.022154192000000003,1.1208527,0.17396164,0.7307555,1.6008744,0.022658799,2.549845,2.298429,5.977737,-0.16847758,-2.9981259999999996,-1.751221,6.170216,5.4056435,1.8660729999999999,-2.485219,0
0.9051404000000001,-0.6444424,1.1232479,-1.2345711000000001,0.38986784,-0.48124668,-0.8915622,-0.19041045,-0.28105637,-0.69843763,0.6875076999999999,0.054894958,0.5195245,-1.2458035,0.26402774,-0.24444765,-0.5155619,-0.23181329999999997,-0.47271599999999997,-0.8732724000000001,1
1.2900115,-0.8886344,-0.31256688,-1.2283950000000001,-0.9547424999999999,0.25848716,0.38824975,-1.2515018999999998,0.13170023,0.2024318,1.6497781000000002,-1.5352464,0.30591792,-2.0962572,-2.8572564,0.8571787000000001,3.3398150999999996,-2.096927,0.30327904,-0.5533803,1
0.7521715999999999,-0.62301755,0.9967271000000001,-0.11208505,-0.29060559999999996,-1.3070573,1.7053900000000002,-0.48655134,0.4690432,0.31719187,0.73837966,-0.6377039000000001,1.075359,-0.038290213999999996,-0.2492826,-1.2226988,1.5007428999999999,-0.44923544,0.47135767,0.14352408,1
0.4840244000000001,2.219549,-0.8140576,-1.2717664,0.01931173,0.8319078999999999,1.2789019,0.19809729,1.4839482,-0.45554167,0.02656116,1.5341352,-0.57722753,-1.494508,0.055068724000000006,0.37342104,0.6925368000000001,0.28401837,0.84621316,-0.24035956,1
1.9839553,1.3677998,0.6237264,-1.2575337,-0.30199495,1.2201213,-0.33079728,0.66292596,-0.32613876,-0.26870272,1.2011579,0.9716453000000002,0.42158076,-1.0049062,-0.09806554,0.7984169,-0.025912445,0.59923077,-0.13547511,0.09862736,1
0.19445856,2.3935098999999997,0.006288799499999999,-3.4765122,-1.3936347,-1.2966498,0.27497724,-2.5962586,2.2196534,2.5677736,0.101766825,1.4063406999999999,4.141885,-1.2205129,0.28845093,1.8645528999999998,-1.6294867,-1.0513837,1.0546956,0.57221556,0
0.6474093000000001,-0.18448253,1.0212677,-0.49600956,-0.6678286,0.87521124,0.33594906,-0.26501638,-0.19678058,-0.024008125,1.8058002,1.2456163999999998,3.061023,-0.26698828,-4.664769000000001,0.5742835999999999,-1.2474163,-1.9717764,0.63330907,-0.8592706,0
0.8671088,-1.0236036,2.6271982000000005,-1.5123646000000002,-3.4249042999999997,1.8392179,-0.5596194,-1.0966704,1.0437976,-1.7167032,0.42552406,0.7330409000000001,0.45573664,-0.32580770000000003,-0.30670357,-0.6572008,-0.14340223,-0.10957862,-0.05381475,-1.0324668,0
3.4935517,1.8928793999999998,0.93661183,0.67035323,-0.043726812999999996,-3.057934,-1.0282491,-1.1123548,1.0203233,-1.7973023999999997,2.2052624,2.2966077,-1.1076803,0.04595292,0.7563139,-0.91026694,2.6233034,-2.5587014999999997,5.166245,-0.24362127,0
-0.42760414,0.16833298,1.4407653999999999,-0.44199324,0.57348615,-0.06938837,1.1154833,-1.1240976999999999,0.8331073,-1.3123373999999999,1.3569642,1.0555108,0.22724143,-1.0503722,-0.09488967,0.46613409999999994,0.5507265,0.54025424,-0.39655098,-0.05733099,0
1.1025532,0.31228685,0.018040521,-0.8156296999999999,-0.11811712,0.82052535,0.68935513,-1.07325,-0.3636753,-1.3278425,0.6875076999999999,0.054894958,0.5195245,-1.2458035,0.26402774,-0.24444765,-0.5155619,-0.23181329999999997,-0.47271599999999997,-0.8732724000000001,0
0.8320934999999999,0.06474512,0.41992712,-1.3007897,0.40718734,-0.3779546,-0.535812,-0.27672422,-0.43750632,-0.8262719000000001,1.6497781000000002,-1.5352464,0.30591792,-2.0962572,-2.8572564,0.8571787000000001,3.3398150999999996,-2.096927,0.30327904,-0.5533803,0
0.44426608,-0.47369605,0.21822627,-0.24277572,-0.32232022,-0.08025569,0.1722861,-0.26287407,1.5184568,0.74364465,3.736672,2.796461,6.196653400000001,2.230491,-5.8390727,0.026163392,3.515195,-0.7647991999999999,2.6020184,-1.5332521000000001,0
-0.25345942,0.11546973,1.3384018,-0.7906656999999999,-0.4851968,-1.1855441,0.029340812999999997,1.1137186000000001,1.1326041999999998,0.24335198,-0.24722613,0.07487806,1.2734765,-0.7083284000000001,-0.5478585,-1.0744892,0.12403712,0.97786844,1.0367572,0.21184799,1
1.4462583,-0.8774671999999999,-0.47089976,-2.3514277999999997,-0.07606834,1.1308804,2.0565363999999997,1.9736353,3.8449655,0.39320704,1.1915444,0.23124866,-0.34550047,-0.48352024,0.9157253000000001,-0.7980749,-0.30518275,-0.46779248,0.7122349,-0.4912681,0
0.55962926,1.8268825,-0.36887062,-1.1793578000000002,0.39115486,-0.5187193,1.344845,0.16056472,0.7427775,0.6486668000000001,1.1763468000000001,1.3212091000000001,0.0073162713,-0.55869675,0.37185284,-1.0989434999999999,1.2222038999999998,0.17757879,0.3742643,0.7451933000000001,1
1.3473287,0.11585884,0.78250015,-0.38965032,0.29074040000000007,-0.32081792,-0.3957429,1.0673422,0.09668963,-0.25071344,1.1044501,0.22003302,0.6450604,-0.4190218,0.39001116,-0.2329665,-0.48370638,0.87764436,0.27550665,-0.22525585,1
0.6697466,1.1117508,1.9020164000000002,-3.5546977999999996,-1.5000995000000001,1.3957,-0.25181347,0.9306254,-0.92072016,-0.07795226599999999,-0.12542419,-0.07945038,0.9961542999999999,-0.41631144,1.1062906000000001,-0.73731095,0.7706905,-0.46677497,1.4739575,0.18877023,0
1.3473287,0.11585884,0.78250015,-0.38965032,0.29074040000000007,-0.32081792,-0.3957429,1.0673422,0.09668963,-0.25071344,1.1763468000000001,1.3212091000000001,0.0073162713,-0.55869675,0.37185284,-1.0989434999999999,1.2222038999999998,0.17757879,0.3742643,0.7451933000000001,0
1.125209,0.9395123,-0.47771037,0.038562242000000004,0.42233142,0.28871292,0.6566681,-0.98287797,1.9948089,0.089154564,-0.28486612,-0.11551054599999999,0.99710774,-1.0428815,1.1195066,-0.3972616,0.78514147,-1.3087806,0.8869646999999999,-0.08771197,0
0.009589728,1.7156153000000003,-0.68099433,-1.5418507,0.11467689,0.38469699999999996,0.66883653,0.21947408,1.1331176,-0.3299723,0.42552406,0.7330409000000001,0.45573664,-0.32580770000000003,-0.30670357,-0.6572008,-0.14340223,-0.10957862,-0.05381475,-1.0324668,0
1.2710066,-0.5039508,-0.14034091,-0.91814935,-0.27983020000000003,0.2414344,0.16641858,-0.14001970000000002,0.59897006,1.042977,0.28292793,2.0342598,-0.22776666,-2.7105305,-0.80013144,-1.0101130999999999,0.22065140000000003,-1.8787023999999997,2.0933962,2.2919042000000003,0
1.2470775,1.4677765,-0.049881435999999994,-0.6994767,0.49076970000000003,-1.2414048999999998,1.4199392,0.16429649999999998,0.46097028,0.7627626999999999,0.9007440999999999,0.9161454,0.3206354,-1.5631455,-0.005818584,0.36788252,0.61411893,0.40357003,-0.6127530999999999,-0.22469361,0
0.98770094,0.95015275,-0.591742,-1.0945646,-1.0955974,0.036650255,0.955881,-0.45512384,-0.07634783,-0.1819064,1.091821,0.9000215,-0.19961941,-0.8098523,-0.7819944000000001,0.25068334,0.37801185,-0.10259580000000001,-0.2786067,-0.46118745,1
2.7333388,1.5690648999999999,0.86825377,0.24636722,0.13107708,-3.1750534,-1.1513959999999999,-0.9762434999999999,1.1644027,-1.668173,0.9007440999999999,0.9161454,0.3206354,-1.5631455,-0.005818584,0.36788252,0.61411893,0.40357003,-0.6127530999999999,-0.22469361,0
0.30673290000000003,-0.79479027,1.4058832,-1.0776923999999999,-2.2120028,1.6705656000000002,0.5924345999999999,-0.51802707,0.7526044,-0.9928179,2.8519400000000004,3.2955866,-2.9989471,-2.9548217999999995,-0.14684318,-2.5236158,3.0737956000000004,-6.0254145,4.5327519999999994,-0.1962461,0
1.8237744999999999,2.3610293999999996,-2.0643263,-1.9097796999999999,-0.04748796,-1.2267620000000001,1.9927555000000001,-4.084880399999999,3.088704,-0.10173425,1.8793123,0.27593914,1.7170648999999998,-0.50341016,0.8165469,1.3897378,0.95718884,1.4727641000000002,0.8095809,0.46666336,0
-0.42668185,0.26060520000000004,1.2716641000000002,-0.35956118,0.90152603,-0.89960873,-0.051753834000000005,-1.0286075000000001,1.6035792,-0.42513490000000004,-0.2958824,0.15794814,1.2108201,-0.2528424,0.7584991999999999,-0.6344484,-0.013441305,-0.7763329000000001,1.2601295,-0.46874209999999994,1
0.6474093000000001,-0.18448253,1.0212677,-0.49600956,-0.6678286,0.87521124,0.33594906,-0.26501638,-0.19678058,-0.024008125,0.7480659000000001,0.7720494000000001,0.39488113,-0.8832196,-0.15966789999999997,1.0446780999999998,0.57842916,0.20323019,-0.19884354,-0.9865430000000001,1
1.3470659,0.93447495,1.0136443000000002,-1.2021391000000001,0.7582945,0.9493844000000001,0.7987472,0.8498528000000001,-0.2076895,0.24193722,1.1547405000000002,0.8361620999999999,0.8063068,-1.1700972,0.48736864,0.8792719999999999,0.6229974,0.65797687,-0.2773178,0.18221034,1
0.53900874,0.10078729,-0.24873064,-0.5652176,0.13087803,0.23689662,0.6356559,-0.16027611,0.4810816,0.06048879,-0.28486612,-0.11551054599999999,0.99710774,-1.0428815,1.1195066,-0.3972616,0.78514147,-1.3087806,0.8869646999999999,-0.08771197,1
-0.32735437,0.20983182,1.3059895000000001,-0.23979409,0.8538287,-0.8482748999999999,-0.15390618,-0.9927584999999999,1.6164694,-0.55327797,0.47371864,1.400915,1.9649124,-3.2622955,0.8496059000000001,1.958046,-0.004419422199999999,-1.0468011000000002,0.32069892,1.6768808000000002,0
0.29136908,2.0159056,-0.83634174,-1.4977227,0.31260806,-0.34293732,0.4713372,0.01899229,0.9267854999999999,-0.26197950000000003,1.1183366000000001,-0.2874085,0.9049364,-0.1072972,0.53466445,0.20918682,1.9599402,-0.9114034,0.41082412,-2.7546237000000002,0
0.9053232,-0.93672013,3.3389157999999997,-1.3283247,-4.047203,2.0769286,0.111679465,-1.7195072,1.0237728000000001,-1.5132846000000002,0.47054908,-0.9453353000000001,1.9632958999999999,-1.3338517,-2.8243115000000003,1.4546899,-0.2719243,-1.1447493,0.6685873,-1.3006027,1
1.0731723,0.9545275,-0.36095548,-0.9146858,-0.81974024,0.3369882,0.40070882,-0.21549225,-0.21494357,-0.5139639,1.091821,0.9000215,-0.19961941,-0.8098523,-0.7819944000000001,0.25068334,0.37801185,-0.10259580000000001,-0.2786067,-0.46118745,1
0.023361972999999998,1.8748797,-0.672584,-1.7779522,0.08859393,0.3335209,0.6736615,0.22972162,0.9720019,-0.2698895,0.39419770000000004,0.0017885276999999998,-0.33686304,-1.5211218999999998,0.18455991,-0.81919324,0.016009018,0.44511229999999996,0.25687957,-0.13917202,0
0.7426795999999999,-0.70449305,1.0423868,-0.13073146,-0.19309963,-1.2254858,1.4786681000000002,-0.5685718000000001,0.35881929999999995,0.11459851,0.73837966,-0.6377039000000001,1.075359,-0.038290213999999996,-0.2492826,-1.2226988,1.5007428999999999,-0.44923544,0.47135767,0.14352408,1
0.59314144,1.218903,0.9726659,-1.2268753000000001,-0.5184326,1.4641761999999998,1.64162,-0.12057881,-0.30750716,-1.387649,0.7480659000000001,0.7720494000000001,0.39488113,-0.8832196,-0.15966789999999997,1.0446780999999998,0.57842916,0.20323019,-0.19884354,-0.9865430000000001,1
1.0548579,0.8805767,-0.27044314,-0.7315288000000001,-0.81672466,0.09405849,0.51292104,-0.09012136,-0.22677398,-0.39357477,1.1044501,0.22003302,0.6450604,-0.4190218,0.39001116,-0.2329665,-0.48370638,0.87764436,0.27550665,-0.22525585,0
1.0465712999999999,0.2694884,-0.28576905,0.17067382,-0.873368,-0.18597806,0.06692357,0.23844276,1.1629194999999999,-0.40527859999999993,0.65871423,-0.06167391,0.5176997,-0.90854293,0.08718072,-0.67417383,-0.7481895000000001,-0.39286712,-0.16140327,-1.0279459999999998,0
1.228792,1.5398188999999998,0.90364677,-0.8949056999999999,-0.3839648,1.138514,0.108384445,-0.37340359999999995,-0.31639805,0.48333114,1.3569642,1.0555108,0.22724143,-1.0503722,-0.09488967,0.46613409999999994,0.5507265,0.54025424,-0.39655098,-0.05733099,1
1.9463563000000002,2.3932567000000002,-2.32527,-2.2943873,-0.22400138,-1.4348286,1.8662233,-4.222639,3.1478610000000002,-0.15762357,0.101766825,1.4063406999999999,4.141885,-1.2205129,0.28845093,1.8645528999999998,-1.6294867,-1.0513837,1.0546956,0.57221556,0
0.37853178,2.375273,-0.05545135599999999,-3.2528037999999997,-1.4287201,-1.1329573,0.42905527,-2.3157284,2.2335583999999997,2.7114594,1.8793123,0.27593914,1.7170648999999998,-0.50341016,0.8165469,1.3897378,0.95718884,1.4727641000000002,0.8095809,0.46666336,0
1.2274798,0.9594704,-0.15711983,-0.7339351,-0.8181451,0.16797462,0.36670002,-0.07528295,-0.31329840000000003,-0.5181073,1.091821,0.9000215,-0.19961941,-0.8098523,-0.7819944000000001,0.25068334,0.37801185,-0.10259580000000001,-0.2786067,-0.46118745,1
0.34782186,1.5293591,-0.6275034,-1.365167,-1.1242385,0.78492296,0.7228206,0.55775946,1.2588176000000002,-0.07955774,0.02656116,1.5341352,-0.57722753,-1.494508,0.055068724000000006,0.37342104,0.6925368000000001,0.28401837,0.84621316,-0.24035956,1
-0.018829875,1.9941558000000001,-0.59370476,-1.9247897,-0.017214833,0.59227496,0.67168295,0.19542399,0.9422593,-0.31851146,0.6875076999999999,0.054894958,0.5195245,-1.2458035,0.26402774,-0.24444765,-0.5155619,-0.23181329999999997,-0.47271599999999997,-0.8732724000000001,0
-0.02676776,-0.49954805,1.6062032,-1.6042845,1.8916384999999998,-0.48620304,1.2034975,-1.9095526999999999,1.2303841999999998,0.12538268,-0.28486612,-0.11551054599999999,0.99710774,-1.0428815,1.1195066,-0.3972616,0.78514147,-1.3087806,0.8869646999999999,-0.08771197,1
2.407069,2.9586818,-2.7801015,-2.8152413,0.05052831,-2.0012412,2.0866528000000004,-5.287107499999999,4.113646,-0.21064238,1.6225125,0.0014016697,0.39333484,-1.4379159,0.37458012,0.90013814,1.315416,0.26530929999999997,-0.42603820000000003,0.35634735,0
0.5809098,0.6720803000000001,-0.7198613,-2.1976612,-0.6777649,-0.8504886,-0.0061620926,0.59245485,0.021466231000000002,-0.57078373,0.39419770000000004,0.0017885276999999998,-0.33686304,-1.5211218999999998,0.18455991,-0.81919324,0.016009018,0.44511229999999996,0.25687957,-0.13917202,1
2.5181725,1.7963817,0.77827793,0.14095958,0.13359034,-3.0864987,-1.0410203000000002,-1.1446178999999999,1.0622646,-2.0128727,1.9045193999999999,1.2256638000000002,0.49771354,0.19161019,0.11106008,-2.2883787,-0.807135,-0.967864,0.7283917,-1.3482709,1
0.23425928,2.4504569,0.010215967,-3.3810050000000005,-1.4197307,-1.3738059,0.35672265,-2.4830400000000004,2.3234202999999995,2.6329782,3.4970839999999996,2.9092336,1.4929118000000001,-1.1985476000000002,-2.1428905,0.3344538,0.74607754,-0.28644640000000005,-0.40760854,1.8139828000000002,0
1.5064062,-0.07331552,-0.64189035,-0.22431779,-0.29722154,-0.10111671,0.29299337,-0.5384287,0.793779,0.18573672,1.6225125,0.0014016697,0.39333484,-1.4379159,0.37458012,0.90013814,1.315416,0.26530929999999997,-0.42603820000000003,0.35634735,0
1.3938382,1.3712826999999999,-0.03427251,-0.5098874,0.47634220000000005,-1.1674428999999997,1.4606215,0.16880141,0.4561005,0.69297194,1.1763468000000001,1.3212091000000001,0.0073162713,-0.55869675,0.37185284,-1.0989434999999999,1.2222038999999998,0.17757879,0.3742643,0.7451933000000001,1
1.2900115,-0.8886344,-0.31256688,-1.2283950000000001,-0.9547424999999999,0.25848716,0.38824975,-1.2515018999999998,0.13170023,0.2024318,1.8058002,1.2456163999999998,3.061023,-0.26698828,-4.664769000000001,0.5742835999999999,-1.2474163,-1.9717764,0.63330907,-0.8592706,0
2.0632305,1.2040269,1.7391573,-0.89509904,0.48290790000000006,1.5296112,1.2267118000000001,2.0581694,0.6346805999999999,0.42980653,1.1044501,0.22003302,0.6450604,-0.4190218,0.39001116,-0.2329665,-0.48370638,0.87764436,0.27550665,-0.22525585,0
-0.051629405,0.7924460999999999,0.123642534,-0.43101948,-0.8169755999999999,0.7911545999999999,0.55223423,-0.5646885,0.43480724,-0.36902290000000004,2.2333388,-0.6483614999999999,-0.16142139,-0.37150890000000003,-0.44916207,-3.4754339999999995,1.1899110000000002,-1.2015642,0.8385453000000002,-0.43465,0
0.10763975,1.966361,1.811547,-4.492639,0.25775823,2.22361,0.07340889,-0.47847512,0.62123436,1.9398001,1.8058002,1.2456163999999998,3.061023,-0.26698828,-4.664769000000001,0.5742835999999999,-1.2474163,-1.9717764,0.63330907,-0.8592706,0
1.5935928999999998,-0.28763673,0.20980027,-0.46748185,0.16449068,-0.30425185,-0.55187356,0.49493352,0.47848886,0.48097470000000003,1.1044501,0.22003302,0.6450604,-0.4190218,0.39001116,-0.2329665,-0.48370638,0.87764436,0.27550665,-0.22525585,1
1.1432625,1.1358924,-0.1432714,-0.7938291999999999,-1.0870076000000002,0.098937355,0.6144930999999999,-0.08163222,-0.34185302,-0.55212986,1.8376371999999999,0.79915214,0.91854906,-0.43413776,-0.060621485,0.34725732,0.0038635544,-0.61736107,-0.5344991,0.48959687,0
2.2076132,-1.1015628999999998,0.7215313,-1.2790219999999999,-0.054312717,1.0691245,1.839734,0.119041696,-0.4946558,-0.7851766,1.6225125,0.0014016697,0.39333484,-1.4379159,0.37458012,0.90013814,1.315416,0.26530929999999997,-0.42603820000000003,0.35634735,1
0.30066708,1.2389739,0.112857394,-1.2437074,0.7642116,0.28310984,0.4487242,0.82444817,0.47726953,-0.1388144,0.02656116,1.5341352,-0.57722753,-1.494508,0.055068724000000006,0.37342104,0.6925368000000001,0.28401837,0.84621316,-0.24035956,1
1.1599743,0.8010925,1.0192807,-1.4884423999999998,0.68735045,1.0592121,0.7729614,0.77110696,-0.22590496,0.28953725,1.1547405000000002,0.8361620999999999,0.8063068,-1.1700972,0.48736864,0.8792719999999999,0.6229974,0.65797687,-0.2773178,0.18221034,1
0.6697466,1.1117508,1.9020164000000002,-3.5546977999999996,-1.5000995000000001,1.3957,-0.25181347,0.9306254,-0.92072016,-0.07795226599999999,3.1310046000000002,1.8714578999999998,2.2772438999999998,-0.5291765,0.104112685,1.3121271,1.3382871,2.5899935000000003,0.58574235,0.230859,0
1.5996748,0.13085441,0.26052496,-0.14858872,-0.140869,1.0786741000000002,-0.42860103,-0.6550195,0.6933048,0.35568336,0.47371864,1.400915,1.9649124,-3.2622955,0.8496059000000001,1.958046,-0.004419422199999999,-1.0468011000000002,0.32069892,1.6768808000000002,0
2.158986,-0.19263814,0.38922840000000003,-1.861936,0.5179514000000001,1.0559162,1.549182,0.41515118,-0.40873083,0.41580690000000003,1.091821,0.9000215,-0.19961941,-0.8098523,-0.7819944000000001,0.25068334,0.37801185,-0.10259580000000001,-0.2786067,-0.46118745,0
0.4054763,1.0581928,-0.5900858,-1.1079563000000001,-0.020889306,0.65606904,-0.41981798,0.1749095,1.41456,-0.18260929999999997,-0.16120645,0.54825395,1.5335233,-0.30447468,1.4446065000000001,0.31342754,0.3949462,-0.60269666,1.2518408,-0.27931464,0
0.39551708,0.1181845,-0.34741107,-0.34416482,-0.7765162,0.30569252,0.14090908,-0.36506550000000004,1.3609431,-0.05511065,-0.014557023999999998,1.0463171,0.63066036,-0.11276164,-0.9818462,-0.5041651,-0.9126583,-0.98811823,1.6166883,-1.3937925,1
2.4944277,2.8360367,-2.9501487999999996,-2.8951814,-0.24029016,-1.7729633000000002,2.0510378,-5.2142800000000005,3.8369438999999996,-0.3381091,2.8519400000000004,3.2955866,-2.9989471,-2.9548217999999995,-0.14684318,-2.5236158,3.0737956000000004,-6.0254145,4.5327519999999994,-0.1962461,1
0.13155228,1.7241733,-0.6675228,-1.7290727,0.17142966,0.38253725,0.70286244,0.16447529,0.93523633,-0.13787524,0.02656116,1.5341352,-0.57722753,-1.494508,0.055068724000000006,0.37342104,0.6925368000000001,0.28401837,0.84621316,-0.24035956,1
0.5769911999999999,0.67093146,0.61135626,-0.8320861999999999,-0.33328083,1.2523636,0.6572785,0.13658185,-0.05324134,-1.0053046,0.7480659000000001,0.7720494000000001,0.39488113,-0.8832196,-0.15966789999999997,1.0446780999999998,0.57842916,0.20323019,-0.19884354,-0.9865430000000001,1
-0.33451256,0.08200742,1.4342393999999998,-0.7659833,-0.5032816,-1.1612656000000001,0.0486075,0.99041146,1.1745027,0.10799583,1.6497781000000002,-1.5352464,0.30591792,-2.0962572,-2.8572564,0.8571787000000001,3.3398150999999996,-2.096927,0.30327904,-0.5533803,0
1.4206021,0.22315979,0.44744867,-1.2938504,-0.010846059,1.3800266,1.1782906000000002,0.2375138,-0.44891465,-0.4764905,2.0358567,-0.5938296999999999,0.99216604,-0.6168421,-3.235257,0.32982078,0.12340106,-0.94775546,0.6806034000000001,0.92423344,0
0.1990818,-0.06894157,-0.077383965,-1.6924671999999998,-0.17002338,1.1607481000000002,-0.8629856,-0.20225771,1.208204,-0.5165839,0.38923997,2.2319812999999997,0.049649723,-0.15022463,-0.9988078000000001,0.594679,-0.067085356,-0.04412187,1.9455773,-0.5247813,0
1.0945756000000002,-0.30449337,-0.6156924,-0.8567511999999999,0.07183715,0.06899006,-0.03975844,0.35010335,1.140239,0.23668088,1.091821,0.9000215,-0.19961941,-0.8098523,-0.7819944000000001,0.25068334,0.37801185,-0.10259580000000001,-0.2786067,-0.46118745,1
1.8640782999999999,1.4663648999999999,2.7059026000000004,-0.7899906,-4.957794,0.8761589,-1.5259618000000001,-1.8414348000000003,0.6661223000000001,-0.979015,1.8376371999999999,0.79915214,0.91854906,-0.43413776,-0.060621485,0.34725732,0.0038635544,-0.61736107,-0.5344991,0.48959687,0
1.3137878,1.3846909,0.14467219,-0.54121727,0.5124527,-1.1385024,1.3128538,0.30459413,0.34846637,0.74796563,1.1763468000000001,1.3212091000000001,0.0073162713,-0.55869675,0.37185284,-1.0989434999999999,1.2222038999999998,0.17757879,0.3742643,0.7451933000000001,1
3.4619877,2.8617527000000003,6.176407,2.0770237000000003,-6.032641,-0.17765123,3.3149629000000003,-1.0375432,2.5955498,-1.505567,0.31810874,0.9678332000000001,1.442376,-2.8752,-1.0757996,1.0508434,-0.008853668,0.57466537,-0.7317347,-0.06599182,0
1.1939791000000002,-0.13717742,0.23658238,0.045961800000000004,0.32909859999999996,0.87713027,0.18217537,-0.43134448,1.3344471000000002,0.2666118,1.1763468000000001,1.3212091000000001,0.0073162713,-0.55869675,0.37185284,-1.0989434999999999,1.2222038999999998,0.17757879,0.3742643,0.7451933000000001,0
1.1682755,0.6387123,0.61178267,-0.10156369999999999,0.15762684,-0.4191225,-0.46033373,0.8274889999999999,0.31104714,-0.5534505999999999,1.7805543999999998,0.5451981,0.26313105,-0.8761648999999999,0.7524943000000001,0.2982045,0.8686936,-0.2503878,-0.5620672,-0.28393796,0
-0.30015048,0.10470523,1.5107306,-0.38050646,0.4568992,0.08766516,1.0365857,-1.2736148999999999,0.7824,-1.3392226999999999,0.54122883,0.66256183,0.7197161999999999,0.24225073,0.37290692,0.5612982,0.59695303,-0.69755715,1.144666,0.49920562,0
0.22736801,0.17284162,-0.39960527,-1.9937412,0.29413920000000005,-1.0018816,0.06972509,0.62948203,0.51090246,0.03309028,1.8058002,1.2456163999999998,3.061023,-0.26698828,-4.664769000000001,0.5742835999999999,-1.2474163,-1.9717764,0.63330907,-0.8592706,0
1.2764512,1.0428212,-0.36180654,-0.94843155,-0.94053173,0.24222994,0.5693899,-0.021341035,-0.2590074,-0.52635866,2.549845,2.298429,5.977737,-0.16847758,-2.9981259999999996,-1.751221,6.170216,5.4056435,1.8660729999999999,-2.485219,0
1.0325806,-0.19609742,-0.012968707,-0.1673404,-0.30432338,0.27826490000000004,-0.57803816,-0.32562217,1.139983,0.24220738,1.1044501,0.22003302,0.6450604,-0.4190218,0.39001116,-0.2329665,-0.48370638,0.87764436,0.27550665,-0.22525585,1
3.846693,3.3213693999999996,1.715097,-1.044369,-2.8848574,0.08245487,1.1328784,-0.21400718,-0.1663439,2.3471637000000003,1.6225125,0.0014016697,0.39333484,-1.4379159,0.37458012,0.90013814,1.315416,0.26530929999999997,-0.42603820000000003,0.35634735,0
0.9856232,1.2533069,-0.60235107,-1.1210951,0.46872547,0.04446742,0.20912546,0.08347777,0.12356046,-0.44110370000000004,1.1915444,0.23124866,-0.34550047,-0.48352024,0.9157253000000001,-0.7980749,-0.30518275,-0.46779248,0.7122349,-0.4912681,1
0.6749896,0.28261864,-0.15892752,0.013811664,-0.40613073,0.14948201,-0.1627023,0.13259691,1.2589571000000002,-0.49845594,1.1044501,0.22003302,0.6450604,-0.4190218,0.39001116,-0.2329665,-0.48370638,0.87764436,0.27550665,-0.22525585,1
0.48403284,-0.40655985,-0.15616708,-1.2365701999999998,-0.35369992,0.61709946,-0.47900596,0.16541089,1.0533253,0.14048894,0.7480659000000001,0.7720494000000001,0.39488113,-0.8832196,-0.15966789999999997,1.0446780999999998,0.57842916,0.20323019,-0.19884354,-0.9865430000000001,1
1.2942513,0.2513544,0.7193589,-0.5089758,0.5798327,-0.34453395,-0.48331857,1.0840127,0.26349622,-0.39019227,-0.8660747,1.1211752000000001,1.9431881999999998,-0.2307882,-0.09286613,0.316245,0.8864841999999998,0.43954438,1.8915098000000001,-0.6164085,0
0.78955936,2.024648,0.5384346999999999,-0.5215887,-0.46444494,1.5557177,0.078865774,-1.8567026000000002,0.76197296,-0.46689087,0.68779,2.140191,1.7426254,-1.2268412,-0.7305031,1.5705118,0.4425292,-2.6576009999999997,0.07038246,0.39986035,1
