@relation wekaa80

@attribute Number1 numeric
@attribute Number2 numeric
@attribute Number3 numeric
@attribute Number4 numeric
@attribute Number5 numeric
@attribute Number6 numeric
@attribute Number7 numeric
@attribute Number8 numeric
@attribute Number9 numeric
@attribute Number10 numeric
@attribute Number11 numeric
@attribute Number12 numeric
@attribute Number13 numeric
@attribute Number14 numeric
@attribute Number15 numeric
@attribute Number16 numeric
@attribute Number17 numeric
@attribute Number18 numeric
@attribute Number19 numeric
@attribute Number20 numeric
@attribute Number21 numeric
@attribute Number22 numeric
@attribute Number23 numeric
@attribute Number24 numeric
@attribute Number25 numeric
@attribute Number26 numeric
@attribute Number27 numeric
@attribute Number28 numeric
@attribute Number29 numeric
@attribute Number30 numeric
@attribute Number31 numeric
@attribute Number32 numeric
@attribute Number33 numeric
@attribute Number34 numeric
@attribute Number35 numeric
@attribute Number36 numeric
@attribute Number37 numeric
@attribute Number38 numeric
@attribute Number39 numeric
@attribute Number40 numeric
@attribute Number41 numeric
@attribute Number42 numeric
@attribute Number43 numeric
@attribute Number44 numeric
@attribute Number45 numeric
@attribute Number46 numeric
@attribute Number47 numeric
@attribute Number48 numeric
@attribute Number49 numeric
@attribute Number50 numeric
@attribute Number51 numeric
@attribute Number52 numeric
@attribute Number53 numeric
@attribute Number54 numeric
@attribute Number55 numeric
@attribute Number56 numeric
@attribute Number57 numeric
@attribute Number58 numeric
@attribute Number59 numeric
@attribute Number60 numeric
@attribute Number61 numeric
@attribute Number62 numeric
@attribute Number63 numeric
@attribute Number64 numeric
@attribute Number65 numeric
@attribute Number66 numeric
@attribute Number67 numeric
@attribute Number68 numeric
@attribute Number69 numeric
@attribute Number70 numeric
@attribute Number71 numeric
@attribute Number72 numeric
@attribute Number73 numeric
@attribute Number74 numeric
@attribute Number75 numeric
@attribute Number76 numeric
@attribute Number77 numeric
@attribute Number78 numeric
@attribute Number79 numeric
@attribute Number80 numeric
@attribute Number81 numeric
@attribute Number82 numeric
@attribute Number83 numeric
@attribute Number84 numeric
@attribute Number85 numeric
@attribute Number86 numeric
@attribute Number87 numeric
@attribute Number88 numeric
@attribute Number89 numeric
@attribute Number90 numeric
@attribute Number91 numeric
@attribute Number92 numeric
@attribute Number93 numeric
@attribute Number94 numeric
@attribute Number95 numeric
@attribute Number96 numeric
@attribute Number97 numeric
@attribute Number98 numeric
@attribute Number99 numeric
@attribute Number100 numeric
@attribute Number101 numeric
@attribute Number102 numeric
@attribute Number103 numeric
@attribute Number104 numeric
@attribute Number105 numeric
@attribute Number106 numeric
@attribute Number107 numeric
@attribute Number108 numeric
@attribute Number109 numeric
@attribute Number110 numeric
@attribute Number111 numeric
@attribute Number112 numeric
@attribute Number113 numeric
@attribute Number114 numeric
@attribute Number115 numeric
@attribute Number116 numeric
@attribute Number117 numeric
@attribute Number118 numeric
@attribute Number119 numeric
@attribute Number120 numeric
@attribute Number121 numeric
@attribute Number122 numeric
@attribute Number123 numeric
@attribute Number124 numeric
@attribute Number125 numeric
@attribute Number126 numeric
@attribute Number127 numeric
@attribute Number128 numeric
@attribute Number129 numeric
@attribute Number130 numeric
@attribute Number131 numeric
@attribute Number132 numeric
@attribute Number133 numeric
@attribute Number134 numeric
@attribute Number135 numeric
@attribute Number136 numeric
@attribute Number137 numeric
@attribute Number138 numeric
@attribute Number139 numeric
@attribute Number140 numeric
@attribute Number141 numeric
@attribute Number142 numeric
@attribute Number143 numeric
@attribute Number144 numeric
@attribute Number145 numeric
@attribute Number146 numeric
@attribute Number147 numeric
@attribute Number148 numeric
@attribute Number149 numeric
@attribute Number150 numeric
@attribute Number151 numeric
@attribute Number152 numeric
@attribute Number153 numeric
@attribute Number154 numeric
@attribute Number155 numeric
@attribute Number156 numeric
@attribute Number157 numeric
@attribute Number158 numeric
@attribute Number159 numeric
@attribute Number160 numeric
@attribute class numeric
@data
-0.28190047,-0.009984152,-0.00038378645,-0.09803498,0.36298433,0.030462246000000002,-0.21931987,0.5267895,-0.010152264,-0.23825014,-0.046854354,0.003925159,-0.39916599999999997,0.015497058999999999,-0.6388835,-0.17896459,0.04530656,0.25765648,-0.31047004,-0.26715398,-0.25843668,0.1458072,-0.3828884,0.03760423,-0.1255094,0.08281716,-0.19211997,-0.2625502,0.340957,-0.106071144,0.043347627,-0.10244924,-0.37348709999999996,0.2823637,0.10089368,-0.44841620000000004,0.19867656,0.076568946,-0.56310207,0.13462609,-0.08348027,0.17895816,-0.2706303,0.15157737,-0.26884222,-0.08938844,0.34732905,-0.07323529599999999,0.0456473,0.04112215,0.30301204,-0.26522973,0.09778014,-0.12991005,-0.09348604,0.058533113,-0.034160785,-0.5047264,-0.20534919,0.5333690999999999,0.7075888000000001,0.18036495,-0.029012235,0.014812954,-0.4071026,0.023468535,-0.26202855,0.24938841,0.51221985,-0.11443239,-0.23443261,0.12249675,0.17724520000000002,0.3571913,0.5757894,0.116464354,-0.41243726,-0.17784443,-0.06609545,0.08217891,-0.50509536,-0.10513949,0.28391279999999997,-0.119012855,0.41756943,0.07866252,-0.48671709999999996,0.3501909,-0.26711607,-0.28228933,-0.20083049,0.37357209999999996,-0.17294072,-0.19908068,-0.28120159999999994,0.4367334,-0.053075284,0.57328224,-0.61994433,-0.37900287,0.20023222,-0.0061115124,-0.092862844,0.5789484,-0.29740527,-0.022431055,-0.34629990000000005,0.14047259,0.3624937,-0.29693568,-0.20464666,-0.17497234,-0.007617115,0.12227596,0.23535068,-0.51866513,-0.23927067,0.45111138,-0.13665873,0.2764998,0.14396335,0.0873249,-0.10917971,-0.11254523,-0.18075329,-0.46895206,0.44159544,-0.29753205,0.07618395,-0.30528206,0.015838047,-0.27762902,-0.06321429,-0.22037877,0.15149456,-0.09357469,0.13768071,-0.7105385000000001,-0.37401262,-0.27169427,0.87538654,-0.74260575,0.09367786,-0.008268536,-0.4078226,-0.21361762,-0.27271205,0.04839766400000001,-0.093675256,0.013159328999999999,-0.59494716,0.7716856,0.6080305,-0.19082281,0.30671594,-0.6085706,-0.46339267,-0.13531537,-0.3947986,-0.29939014,1
-0.8925281999999999,0.019052237,0.64397717,-0.8120894000000001,-0.50564337,-0.017396526000000002,0.59247816,-0.28759065,-0.1433443,-0.92695796,-0.33366165,-0.18516207,-0.20217822,-0.47973119999999997,0.09080526,-0.054333944,-0.14983422,-0.12821408,-0.088764496,0.34966847,0.4813588,0.08077793,-0.14807487,-0.28254908,-0.28719179999999994,0.06120696,0.5204113,0.049728684,0.29787820000000004,0.055376112000000005,0.20378727,0.3633116,-0.19156155,-0.4347218,-0.42591190000000007,-0.33112255,0.69189864,-0.53791815,0.157992,0.71513164,0.1665317,0.0046671885,0.1355598,-0.31913882,-0.25993106,0.060822126,0.5598489000000001,0.07963807,0.27791914,0.03140778,-0.31789118,-0.58614224,-0.40420002,0.24492088,0.14726512,-0.42261022,-0.66978985,-0.20659603,-0.08428752,-0.10657349999999999,0.23964095,-0.5251363,0.38328502,0.082483955,-0.14569010000000002,0.17561622,-0.39512876,0.1630966,-0.0050878963,0.38075247,-0.18309341,0.30908436,0.28022975,-0.36001208,0.040165875,0.09395031,-0.6154470999999999,0.6111559,-0.073505566,0.15137658,-0.04132262,-0.17903833,0.006831154,0.024503773,-0.0061344616,-0.26401258,0.46797958,0.08774585,-0.14841908,-0.045523565,-0.19180986,-0.40972623,-0.07816144,0.41485816,0.006025116,0.2052284,0.3995804,0.12242988,-0.51277673,-0.37161356,0.21488269,0.2339041,0.030041497,1.0995089,0.24748279,0.058298065999999996,-0.4348502,-0.24978732,0.26641825,-0.055320285,0.091270335,0.28430414,-0.10048337,-0.25029436,-0.13758348,0.3142992,-0.43044397,-0.26068389999999997,-0.13591608,0.49027303,0.17386791,-0.037513208,-0.2682751,0.515881,-0.21234694,-0.17268665,-0.21111545,-0.04201712,0.5076695,0.2685088,-0.22909378,-0.22550005,-0.3435917,-0.119548306,0.028677091000000002,-0.38842434,-0.46456417,0.40567955,-0.40759087,0.21609917,-0.29724666,0.2682633,0.5139441,-0.43967634,-0.17275327,0.2634818,0.2734008,-0.20697413,-0.080049396,-0.13158034,-0.53841573,-0.32938153,0.019642506,-0.26906076,0.18063797,-0.12356081599999999,-0.26570135,0.33971766,0.09195532,0.007586765,0
-0.62556577,0.01711293,0.65934527,-0.42544088,-0.09322906,-0.014742508999999999,0.018433603,-0.1523447,-0.4846242,-0.36043084,-0.40028197,0.02326094,0.005068718,-0.708727,0.5957392,0.0015762786,-0.30175698,0.15348998,0.0441365,-0.25489247,-0.10445633,0.56943303,-0.1393549,-0.6888356,-0.1195132,-0.25615898,-0.38022035,0.014455261,0.08214632,-0.22781925,0.21948394,0.3532929,-0.46077126,-0.92468613,-0.009375618,-0.21162547,0.16706073,0.15474246,0.032668106,0.011938687,-0.26175633,0.12522124,-0.099305116,0.3754046,-0.279688,0.08015997,-0.49345282,0.13814944,-0.24104066,0.14114720000000003,-0.31679484,-0.6220263,0.37923405,0.610326,0.14533308,0.33949515,-0.6046135,0.0392108,-0.21775547,-0.08526997,0.33694243,-0.24081074,0.54767895,0.14215818,-0.042427793,-0.25239918,-0.1860116,0.44928074,0.113816895,0.097651765,-0.705516,0.17492217,-0.035369087,-0.5852968000000001,-0.27585188,0.10732799,-0.24797347,0.09516928,0.28994524,0.04008908,-0.3338744,-0.32528833,0.42186612,-0.15387656,0.47075883,0.30581959999999997,0.6578034,-0.42453548,-0.2387058,-0.29777318,-0.72042775,-0.40235612,0.103094086,0.099299006,1.0607783000000002,0.577896,0.52972656,0.33115265,-0.2342299,-0.7642436,-0.50890815,0.7248352,0.5756051999999999,0.72968423,0.09232026,-0.2897055,-0.25685462,0.011257865,-0.6131615,-0.5502983,0.16923444,0.32388458,0.19753410000000002,0.02148715,-0.35992956,0.39431912,-0.115400955,-0.4192042,-0.96856797,-0.03063127,-0.10489649,1.0077218000000001,0.4855183,0.37971106,0.46868947,-0.74365664,-0.0044725924,-0.34800255,-0.010439283,-0.1289112,0.56297904,-0.31244797,-0.74191976,0.42189807,-0.018568588,-0.43160164,-0.21268949,0.15868622,-0.2091993,-0.16234893,0.20902523,0.029286064,-0.19724515,0.45900187,-0.5931358,0.34818879999999996,0.4654039000000001,0.6842358000000001,0.3686612,0.05813812,-0.75152045,-0.07457169,-0.34423104,-0.04239845,-0.37758464,0.58534044,0.42750418,0.010976363000000001,-0.6152321999999999,-0.69466853,0
-0.8392008,-0.17643383,0.05598843,0.37789175,0.5668883000000001,-0.034787122000000004,0.20747417,-0.16218571,1.1044714,-0.18199098,-0.5156773,-0.30233967,1.1093893999999997,0.15268900000000002,0.14152397,0.10650124,-1.3669143999999998,-0.65956146,-0.18645309,0.005089611,1.5608613000000002,0.23937644,0.53242725,-0.6174424,-0.07784136,0.9157559000000001,-0.41017349999999997,-0.14451157,0.041148786,-0.3878393,-1.2341058,0.8111887,-1.0763074,-0.97504866,0.11498934,-0.20681323,1.145514,-1.3658285,0.16799603,0.8771433000000001,-0.2461626,1.6944192999999999,-0.405906,-0.025072457000000003,-0.29918649999999997,0.32950196,-0.56890064,0.17802148,0.28776684,0.8588315999999999,0.86338073,-0.76132816,-0.787547,-0.017761989,0.44885784,0.046844024000000005,-0.49618408,-0.6530326999999999,-0.4171705,0.4907561,-0.37558848,-0.404868,0.41485557,-0.3612335,-0.004268941,-0.43255140000000003,-1.2719806,1.3103459,-0.6401412,-0.64722484,-1.4403514,0.029735413999999998,0.0907212,-1.0743322,0.7652553000000001,0.8972141,0.08154560599999999,0.995216,1.0987850000000001,-0.96532506,-0.81791234,-0.29196486,0.078109674,0.3036634,0.5488316,-0.15263641,-0.06793916,-0.14095944,0.8486879,0.0035568858000000004,-0.16942248,-0.15416545,0.8723628000000001,-0.17438991,0.2714295,0.051860474000000004,-1.5495305,-0.44211670000000003,-0.2646864,0.1074978,1.4536719999999999,0.27811357,0.28165013,-0.31904897,0.13137281,0.6786371,0.14749806,-0.00072278274,-0.062427737000000004,-0.55578864,-0.90717185,0.5826974,-0.85218066,-1.2121171,-0.27321395,-0.35133007,1.2404346000000002,-1.1894314,0.30708784,0.9967853000000001,-0.08555247,1.6113104999999999,-0.65145534,0.040986456,-0.23573375,0.091973916,-0.7804638,0.2517054,0.07145968,0.91729224,0.61060625,-0.5571674,-0.62948066,-0.082871936,0.5741791,-0.16187120000000002,-0.57223654,-0.8621139999999999,-0.84447145,0.5011322,-0.32341883,-0.6691411,0.40962299999999996,-0.32878456,-0.2827484,-0.39640874,-1.0686598999999999,1.140722,-0.7891379,-0.8206368,-1.1678024999999999,-0.04040546,0.14193462,-1.2604743999999999,0.5752351,1.0050389000000002,0.13607258,0.64425737,0.6935614999999999,-0.8469308000000001,1
-0.7912898,-0.6081945,0.46672726,-0.3430661,0.22086479999999997,-0.7171713000000001,0.2645565,0.21126376,-0.32612062,0.31101490000000004,-0.0068645505,-0.37199497,-0.88474005,-0.6999034000000001,-0.042999167000000005,0.5964486,-1.0550654,-0.6692962,0.46088073,-0.43298048,-0.3410053,-0.3527816,-0.7888359,0.35351244,0.60411865,0.30051523,0.007646292,-0.41843459999999993,-0.46696436,-0.3097752,1.1096535,0.011801603999999999,-0.49501663,-0.5089547000000001,-1.7019697,1.4751048999999998,-0.060670536,0.33205444,0.2986293,0.26304266,1.045208,0.39672205,0.66185623,0.56156033,0.5730013,-0.11826379,-0.05675112,0.17696674,0.10691254,0.15538208,0.81112754,0.085193515,-0.071963616,0.09887744,-0.48043883,-0.15461887,-0.28732199999999997,-0.91161704,0.13867891,0.45838714,0.67043173,0.23440212,1.0732408000000002,-0.50198245,-0.29137209999999997,0.54927456,-0.29846013,-0.5379374,0.027720766,-0.64700836,-0.75070405,-0.46749517,-0.30562103,0.087994725,-0.01111239,-0.5404774999999999,-0.52137953,0.7914579,0.12910971,0.29504645,-0.59881103,-0.11699499,0.47031352,-0.36419985,0.41141522,-0.22092094,0.35302535,0.26573459999999993,-0.008089762,0.24607182,0.060834505,-0.30108577,-0.34408644,-0.44118609999999997,-0.031118164,0.42257193,-0.6741708000000001,-0.5787386999999999,0.21911186,-0.48037349999999995,-0.16156499,-0.2229422,-0.8419745000000001,0.3137848,0.6291009,0.27889980000000003,0.15923324,-0.4878348,-0.28601095,-0.35589823,0.70029896,0.16319467,-0.28307584,-0.2763041,-1.4251535,1.3325942,-0.22487627,0.26343292,0.16863093,0.09459341,0.9817804,0.49075463,0.62637985,0.58405924,0.33769524,-0.05225303,0.117028914,-0.06839026,-0.06318165,0.08743131,0.75478977,0.23312370000000002,0.073086224,-0.08773771,-0.46520227,0.22419098,-0.030879333999999998,-0.40707618,0.10729902,0.3828935,0.7195531,0.23679501,0.8489275,-0.39479485,-0.22006342,0.43027213,-0.2031464,-0.30239272,0.006609028,-0.46794173,-0.49085426,-0.3162359,-0.17479233,-0.15785074,0.080084905,-0.6927803000000001,-0.31367776,0.5104823,0.34449106,-0.14305927,1
-0.9196482,-0.7140595000000001,0.6217376,0.25541276,-0.42445259999999996,0.9353117,0.28745347,0.6062781,0.12848917,-0.49717040000000007,0.30287129999999995,0.044234127000000005,-0.12105939,-0.6539446,-0.3962994,0.53087753,0.035534162,-0.2618351,0.22857238,-0.3644038,0.35240734,-0.014504784,-0.42409477,0.047345974000000006,0.24118423,-0.33717800000000003,-0.3415236,0.31123745,0.20969293,0.44695029999999997,0.70996964,0.5793096999999999,-0.019888252,0.15538763,-0.8728014000000001,-0.054319344000000006,-0.59978133,0.055484433,0.31350654,0.06543738,-0.8582921999999998,0.6137121,0.029924994,0.84157544,-0.6627951,-0.42389357,1.4465017,-1.3839294,0.072694436,0.16308421,0.4095796,-0.42150265,-0.16041070000000002,-0.64520115,-0.29855037,0.013396883,1.0821748,0.54647976,-0.42327935,0.90506554,-1.017313,-0.0071632606000000005,0.5945919,-0.16750458,-0.02100258,-0.19241273,-0.59532946,0.46580112,0.14854835,-0.36714572,-0.36822477,0.07037919999999999,-0.40958995,0.3209685,0.39325848,0.44863412,0.18689327,0.2844136,-0.35679916,0.10338166,-0.71650493,-0.4595295999999999,0.38009068,0.2891805,-0.53160644,0.5254125,0.34549725,0.2033723,0.20554014,-0.19297779999999998,-0.059967756,0.23927836,-0.24825813,-0.62528384,-0.20298092,0.4861567,0.07969572400000001,0.012346881,0.10006053,-0.13977893,0.2189375,0.06405075,-0.24776375,0.20190008,0.060333908,-0.48035115,-0.093191266,0.36294284,0.061281808,0.13906236,0.5574722,0.3793196,0.0786928,0.2581353,-0.6179131999999999,0.22715712,-0.37877262,-0.037570104,0.21243009,0.13255744,-0.66235596,0.59461087,0.030405236000000002,0.6795619,-0.29313249999999996,-0.17529364,1.0561874,-1.0672977,-0.09166272,0.23623051,0.4579246,-0.29417990000000005,-0.04916714,-0.5829173000000001,-0.13595810000000003,-0.2110063,0.609236,0.6375529999999999,-0.22515368,0.7447851,-0.56501967,-0.09057972,0.67098725,-0.49197236,0.006266264200000001,-0.107928455,-0.45419562,0.28092873,0.38784498,-0.3637588,-0.20622404,-0.017915975,-0.53455085,0.22031318,0.3488513,0.42677525,-0.30481540000000007,0.19249028,-0.31620240000000005,-0.13051003,1
0.033162046,-0.65406966,-0.16677836,-0.23659337,-0.020266732,-0.07855649,0.27521488,0.25122106,-0.2333078,-1.0106046,-0.27962416,0.0003725862,-0.33838817,0.14816326,0.042115334000000004,-0.00042810550000000003,-0.77088845,-0.1791251,0.73922116,-0.050909493,-0.073490225,0.2987229,0.24409306,0.12330503,1.0454613000000001,-0.18829174,-0.24349281,-0.02160549,0.3506688,0.2368564,0.030536918,0.34138435,-0.25010645,-0.2565844,-0.020714015,-0.76678324,0.11522505400000001,0.7538869,-0.18978637,-0.40667918,0.10472835,-0.07433156,-0.00534851,-0.7213201,0.18541685,0.015781581,0.26287138,-0.8302514000000001,-0.046858896,-0.2249835,0.43854105,-0.29513478,-0.75047463,-0.3571592,0.11326270599999999,0.21274841,-1.0670658000000002,0.5802584,-0.05021033,-0.26201144,0.48916408,-0.22550686,-0.46742429999999996,-0.23759302,0.15700653,-0.17115021,-0.051532544000000007,0.2535696,-0.46052840000000006,-0.038542595,-1.2414646,0.25171044,0.22636685,0.2425902,-0.6263367,-0.35472864,-0.9148325999999999,-0.027565247999999997,0.9759644000000001,-0.021228494,-0.1407628,-0.24558336,0.24932970000000002,-0.30317995,-0.06444733,0.14348197,0.10067507,0.46571332,-0.16502349,-0.10480294400000001,-0.41326836,-0.17027032,-0.041031774,0.35299309999999995,-0.05490585,0.12280242,-0.28307444,0.029724756,-0.18837322,-0.1935458,-0.18937252,-0.027354587000000003,-0.13944882,0.06806399,0.04039278,-0.16811995,-0.1975353,0.08159905,0.6811838000000001,-0.41832262,0.24078508,0.019219406,-0.24296317,0.0120454,0.32217723,-0.2022701,0.0027157476,-0.14096168,-0.32583642,0.43732947,0.20403847,0.49882877,-0.09663953,-0.17573985,0.18151711,0.060391365999999995,0.045891855,-0.24601264,0.026319215,0.53674036,0.24341433,0.32026246,-0.059338725999999994,-0.06651655,-0.4221553,0.5315375,-0.21700169,0.045826572999999995,-0.30382487,0.26885724,0.5658727,0.06984683,0.018337356000000003,0.2085875,0.35741645,0.42880303,-0.40499464,0.09031764,-0.15782770000000002,-0.055495795,-0.4840306,-0.24390225,0.008182807,0.17757852,0.09590827,-0.050592735,0.098524496,-0.1766316,-0.30053794,0.082282096,0
-0.57877797,-1.4400899999999999,-0.23672184,-0.06444757,0.017142368,-0.5172004,0.32540992,-0.073987365,-0.5151458,-0.203843,0.4196902,0.22249861,-0.62837034,-0.09726218,1.0401393,-0.5331168000000001,0.209421,-0.15457419,0.464513,0.530119,1.2345191,-0.03956994,-0.85421705,-0.41496295,1.1121885,0.49224404,-0.5477642,0.15752117,-0.7305013000000001,-0.75239575,-0.6920853,-0.09529273,-0.007191800000000001,-0.6395218,0.3984026,0.07686645,-0.15769473,0.5142223,-0.6049614999999999,1.2332149,-0.85578465,0.51082337,-0.033192236,-0.33484557,0.4112635,0.49543813,-0.06003235,-0.16429615,-0.023741685,0.5311232,0.05438969,-0.78851813,-0.09041773,-0.17535639,0.58892626,0.29974386,0.34172028,-0.43632334,-0.5784315,-0.44017705,0.7311986,0.5447723000000001,0.48881686,-0.44655680000000003,-0.33587402,-0.60519695,0.10478722,0.23613772,0.43214983,0.48828950000000004,0.031185402,-0.24189503,0.23541252,-0.26694897,0.42957460000000003,-0.70098066,0.13488796,0.0070888719999999995,-0.59526247,0.42137593,-0.38550395,0.19943854,-0.06775215,-0.16141365,-1.11248,0.0015737294,0.6955020000000001,0.9281322,-0.7014382,-0.8954629999999999,-0.9929309999999999,-0.23557182,0.09277981,0.0134046255,-0.51715565,1.0582258,-0.15583637,0.31830737,-0.048021062999999996,0.33739743,-0.08548957,-0.42039758,-0.23599577,-0.04258449,-0.1287771,0.37245303,0.22130826,-0.69472843,0.7777476999999999,-0.9714497999999999,-0.69648194,-0.43677568,-0.073940255,-0.046821325999999996,-0.688515,0.077525996,0.2420243,0.68936586,-0.33478826,0.8272071,0.19520576,-0.27203813,-0.58328384,0.72126865,0.62233245,-0.29921648,-0.18621014,0.006878731,0.39174968,-0.7818022,0.96642804,-0.7771084,-0.30295047,-0.44629702,-0.66595733,0.28861555,-0.24879356,0.44283548,0.6924180999999999,0.7626206,-0.9141589,-0.45523024,0.69762874,0.17780891,0.21568698,0.07779442,0.061207153,0.12404527,-0.40824276,0.6692943,-0.76175106,1.2040247,0.12588605,0.24935487,-0.40791437,-0.82838184,-0.49201837,-0.30697670000000005,0.18704718,0.2648503,0
0.54249525,-0.44253102,-0.06248005,-0.22027616,1.1428174999999998,0.15499982,0.6798433,-0.39992085,-0.15125376,-1.0654696000000001,0.45491216,-0.34677356,-0.71152794,0.021635585,-0.7982483,0.14808537,-0.7432404,-0.9450964,-0.9314565999999999,-0.1848941,-0.08175603,0.55573446,-0.25157264,0.5957887,0.30052352,-1.4240874,0.050239775,0.07985038,0.17940196,0.08089569,-0.28367245,-0.94917214,0.070507556,-1.0871576,-0.3840353,-0.10651500000000001,0.36214748,0.5224669,-0.79119897,0.85420924,-0.9007130999999999,0.29138532,0.1245846,0.111249104,0.19967218,0.5486751999999999,-0.32639542,-1.2189822,0.29539275,0.9422527,0.20362324,0.2973035,-0.064520285,0.20785673,-0.8071887,-0.8713661,-1.1704992,0.041050192,-0.27863150000000003,-0.6355251000000001,0.6364257,-0.4608249,-0.3182782,-0.3036784,-0.72384137,0.5722653,-0.28257346,0.09272485,-0.40319782,-0.031436484,-0.3555955,0.66759366,-1.1003878999999999,0.4343479,0.35843524,-0.26865387,-0.43681914,0.17548141,-0.16775832,0.448767,0.2916793,-0.48757740000000005,0.01388361,-0.18748379,0.7497345,0.17997567,0.64794445,-0.3166176,0.0023807706,-0.901317,0.46473786,-0.22786784,-0.6161340999999999,-0.14398077,-0.7146458000000001,0.09975063,-0.84443784,-0.77127856,-0.6659151999999999,-0.4171968,-0.052720542999999995,0.35103694,0.12258814,0.5780314000000001,-0.07651428,-0.93933773,0.30186599999999997,0.18069766,0.29368314,0.06563998,-0.37931570000000003,-0.95005196,0.08204910000000001,-0.95442927,-0.38775858,-0.3568869,0.16612153,0.5381132,-0.43559417,0.44104415,-0.8611478000000001,0.04332697,0.19728881,0.07811178,0.12962517,0.36633873,-0.28084037,-1.0734596,0.076408535,0.5157599,0.09927106,0.43095329999999993,-0.026105987,0.02225625,-0.67058045,-0.80271983,-1.0244446,-0.11774113,-0.27939153,-0.5452729000000001,0.52473515,-0.15717743,-0.20433523,-0.45677304,-0.67077583,-0.021628732,-0.22158547,0.32703993,-0.24601421,-0.042631675,-0.3537651,0.54773027,-0.95209736,0.20617625,0.16992308,-0.030546615,-0.01514998,0.013960195,0.056142237000000005,0.5527581,1
0.54249525,-0.44253102,-0.06248005,-0.22027616,1.1428174999999998,0.15499982,0.6798433,-0.39992085,-0.15125376,-1.0654696000000001,0.45491216,-0.34677356,-0.71152794,0.021635585,-0.7982483,0.14808537,-0.7432404,-0.9450964,-0.9314565999999999,-0.1848941,-0.08175603,0.55573446,-0.25157264,0.5957887,0.30052352,-1.4240874,0.050239775,0.07985038,0.17940196,0.08089569,-0.28367245,-0.94917214,0.070507556,-1.0871576,-0.3840353,-0.10651500000000001,0.36214748,0.5224669,-0.79119897,0.85420924,-0.9007130999999999,0.29138532,0.1245846,0.111249104,0.19967218,0.5486751999999999,-0.32639542,-1.2189822,0.29539275,0.9422527,0.20362324,0.2973035,-0.064520285,0.20785673,-0.8071887,-0.8713661,-1.1704992,0.041050192,-0.27863150000000003,-0.6355251000000001,0.6364257,-0.4608249,-0.3182782,-0.3036784,-0.72384137,0.5722653,-0.28257346,0.09272485,-0.40319782,-0.031436484,-0.3555955,0.66759366,-1.1003878999999999,0.4343479,0.35843524,-0.26865387,-0.43681914,0.17548141,-0.16775832,0.448767,-0.12360244,-0.82689965,0.07370216,-0.2436846,-0.59840894,-0.48208705,0.24751910000000002,0.5398515,0.61892444,0.8822537,0.4770207,-0.31898248,0.009061807,-0.49096993,0.066468105,0.8098225,-0.05385069,-0.6426884,-0.19822516,-0.34156194,-0.2847451,-1.3377603999999998,-1.2600937,1.126735,0.26955435,0.5175654000000001,-0.054611955,-0.31148195,-0.42622533,-0.44780704,0.9331611999999999,0.91633046,-2.1930207999999998,-1.7208908,-0.05030811599999999,0.25357696,-0.13194289999999997,0.93485993,-0.3033205,0.7059121,-0.6727869000000001,0.32150963,-0.06439031,0.06350420400000001,-0.64988315,-0.09719098,0.70847875,-1.5442086000000002,1.5164068000000002,-0.84259546,-0.007597958,0.67101693,-0.9771639000000001,-0.28086009999999995,-0.5934,-0.03824134,0.84235287,-0.92786187,0.15539445,0.9901406999999999,0.97238845,0.9087215,0.6447326999999999,-0.022880822000000002,-0.7222875,-0.44921738,-0.25420812,0.91303253,-0.50230014,-0.115346275,-0.79048795,0.005034022,-0.03284477,0.61971104,0.42984593,-0.95492613,0.4581848,0.6924232,0.8522930000000001,0.39665174,0
