Number1,Number2,Number3,Number4,Number5,Number6,Number7,Number8,Number9,Number10,Number11,Number12,Number13,Number14,Number15,Number16,Number17,Number18,Number19,Number20,Number21,Number22,Number23,Number24,Number25,Number26,Number27,Number28,Number29,Number30,Number31,Number32,Number33,Number34,Number35,Number36,Number37,Number38,Number39,Number40,Number41,Number42,Number43,Number44,Number45,Number46,Number47,Number48,Number49,Number50,Number51,Number52,Number53,Number54,Number55,Number56,Number57,Number58,Number59,Number60,Number61,Number62,Number63,Number64,Number65,Number66,Number67,Number68,Number69,Number70,Number71,Number72,Number73,Number74,Number75,Number76,Number77,Number78,Number79,Number80,Number81,Number82,Number83,Number84,Number85,Number86,Number87,Number88,Number89,Number90,Number91,Number92,Number93,Number94,Number95,Number96,Number97,Number98,Number99,Number100,class
-0.078997545,-0.46108848,0.35368052,0.13641131,0.13556284,-0.442618,-0.45562342,0.48938406,-1.090653,0.41979012,-0.13995805,-0.26085475,0.37444374,-0.17690632,0.33494598,-0.080077484,0.47289428,0.468181,0.7570541000000001,0.6875555999999999,-0.38415879999999997,-0.20099235,0.061501738,-0.10602722,0.49786803,-0.3588318,0.35648322,-0.82919425,-0.046113003,0.5160149,0.25758824,0.26275003,0.28975892,-0.5600974,0.21087378,0.4643859,-0.9026724,-0.3822374,0.30358306,0.11197905,-0.24111013,-0.72624266,-0.5315729,0.21561889999999997,-0.12789689,0.3381011,0.020287212,0.26874816,0.5937758000000001,-0.39182752,0.6794243000000001,-0.06839481,-0.79166013,0.055462494,0.04107704,-0.030179277,-0.9310927,-0.42143630000000004,-0.32537165,0.6208985,-0.2311966,-0.33046204,0.36600559999999993,0.47123295,-0.20955472,-0.20259795,0.14221984,-0.082119174,0.25939402,0.09438314,-0.15503614,0.20114064,-0.023563162999999998,0.305442,0.068146415,-0.3998912,-0.15506333,0.30659699999999995,-0.7198635999999999,-0.33810964,-0.14345902,0.29244396,-0.7396409,-0.56565875,0.28836796,0.098252006,-0.12821966,0.6848326,-0.09356989,0.9448133,-0.19760154,-0.37516096,0.80206305,0.42449775,0.0042431503999999995,-0.9470738999999999,0.34728888,0.63997096,0.17492679,0.3605509,0
0.27101794,-0.5580376,-0.18726803,-0.082904294,0.36207849999999997,-0.30734670000000003,-0.0023568247000000002,0.025483437,-0.13580818,0.23009339999999998,-0.23732677,0.07075836,-0.12411158,0.19008054,-0.44294757,-0.19583158,-0.7414896,0.26947302,-0.094063915,0.20664033,-0.6413753000000001,0.15194458,-0.2871518,0.16121428,0.113588676,-0.46311292,-0.13919201,-0.08573797,-0.202094,-0.54969174,-0.44265133,0.4557938,-0.0021992633,-0.04557125,0.20820075,0.5822647,-0.32956779999999997,0.17918944,0.00013560957,0.056053624,-0.8025103,0.6283626999999999,0.08582619,0.21791962,0.0665846,0.24930158,-0.11371366,-0.37518704,-0.17385598,0.19078945,0.6280220999999999,-0.19462693,0.27738076,-0.10729648,0.106035285,-0.15088297,-0.6207885999999999,-0.45825052,-0.10852065,0.3581563,0.31667104,0.08377536,0.23902449,0.17279182,-0.31133136,-0.50887084,-0.49833512,-0.11131311,-0.29971117,0.22832607,-0.1553376,0.18952349999999998,-0.6159474,0.28720006,0.60813403,-0.7640529,-0.04945548,0.11661368,-0.46099818,-0.20576331,-0.12718913,-0.052051056,-0.5694044,-0.5697279000000001,0.09723013,0.9795383,-0.03806479,-0.44796836,0.35212234,0.29151088,-0.83010155,0.09298272,0.42356724,0.28900585,-0.14055763,0.45942816,0.057863403,0.6317908,-0.11218821,0.20866959,1
0.19774438,-0.2685091,0.29793763,-0.46049735,0.84069294,-0.9597215,0.2593618,0.028272225,0.046002597,0.2087591,-0.039383486,-0.38097376,0.2833611,-0.13204673,-0.28499192,-0.235907,0.43322864,0.43199107,0.41017205,0.08145612,0.17722371,0.5380684,0.14177832,0.053003345,0.47579518,-0.40610754,0.27696452,-0.4070939,-0.83670914,-0.39843738,0.05947547,0.55008996,-0.36361185,0.02694397,0.17073287,0.30296233,0.3391335,-0.804192,-0.17177121,0.5635861999999999,-0.34325483,-0.7051265,0.032285176,0.38626322,-0.67861193,-0.2796918,0.19205279999999997,0.10580975599999999,-0.2926998,-0.57860255,-0.04047025,-0.1250621,0.25812835,-0.41654462,0.7040688,-0.8785983,0.1809695,-0.18518086,0.10797176,0.44342950000000003,-0.07938015,-0.20666803,0.29109204,0.014668851,0.028291386,-0.26263434,0.3948957,0.2345203,0.3588499,-0.04706622,0.016478556999999998,0.16582775,0.15268292,-0.23125459,0.66063535,-0.5346597,0.032706913,-0.37719718,-0.728795,-0.4315104,-0.054543299999999996,0.4633897,-0.38902602,-0.017233713,0.047942165,0.26689053,0.101154804,-0.61754143,0.0011775775,0.48685366,-0.18541351,-0.594902,-0.09825019,0.21173385,-0.54366696,-0.1394805,0.07463809,0.04637442,-0.27600482,-0.42597815,1
0.5413435999999999,-0.6434137,-0.36557195,0.2887209,0.1411341,0.005459739,0.056384258,-0.06483001,-0.16296485,0.3528203,-0.60772985,-0.5152744,-0.07001017,0.02894432,-0.46768218,-0.12181990599999999,0.08694289,0.3712585,-0.05960998,-0.55815333,-0.50797975,0.089231215,0.17243533,-0.28317243,-0.0044112806,-0.6035838000000001,0.1499978,-0.26260176,0.12599479,-0.123550005,-0.080354065,0.07770629,-0.53395605,0.3259121,0.009257529,0.18669729,-0.78551275,0.17981741,0.42936885,0.09190385,-0.7326577,0.18468209,0.23418815,-0.23400928,-0.39800826,-0.08545754,-0.20602015,-0.2115491,-0.124270916,0.083906695,0.12839873,-0.70868456,-0.90593565,-0.4479251,0.65622926,0.08572858,-0.82040805,-0.65106386,-0.17587095,-0.41418907,0.32343125,0.11498828,0.025553608,1.0271561,0.51495236,-0.46696305,-0.029734397000000003,0.42868635,0.4761687,0.5845204,-0.6543966,-0.6811624,-0.12673157,0.11706151,-0.21821462,-0.18053,0.44583547,-0.15868586,-0.5958737,0.20136942,0.921635,-0.2709652,-0.13521065,0.13992682,0.12287107,0.7789868000000001,0.2671502,-0.10246112,0.08998692,-0.6706043,-0.19348712,0.33407354,0.16062737,-0.29028386,-0.07783464,0.28349635,0.2921626,-0.40810224,0.37734511,0.21113177,0
0.20675762,-0.5603088,-0.70441955,0.49777997,0.27687815,0.5977880999999999,-0.062316734000000006,0.28399026,-0.91483885,0.17091657,-0.098795496,0.029062852,-0.04903713,-0.027264582000000002,-0.3117809,-0.5698432,0.209344,0.57763225,0.09686002,0.0054847583999999994,-0.5468048000000001,-0.5418369000000001,0.48535484,-0.34496602,0.088011116,-0.40200055,-0.9608585999999999,1.4219375,-0.8269736999999999,-0.5647494000000001,-0.49701312,0.8540985999999999,0.24059992,-0.19467743,0.11700258,0.18210682,0.069642514,0.54722625,-0.0043048076,0.15466546,0.25548178,-1.2077312,0.6476281,0.03485079,0.91286004,0.095240064,0.03167425,0.3449482,0.29601702,-0.7771478,0.12839873,-0.70868456,-0.90593565,-0.4479251,0.65622926,0.08572858,-0.82040805,-0.65106386,-0.17587095,-0.41418907,0.32343125,0.11498828,0.025553608,1.0271561,0.51495236,-0.46696305,-0.029734397000000003,0.42868635,0.4761687,0.5845204,-0.6543966,-0.6811624,-0.12673157,0.11706151,-0.21821462,-0.18053,0.44583547,-0.15868586,-0.5958737,0.20136942,0.921635,-0.2709652,-0.13521065,0.13992682,0.12287107,0.7789868000000001,0.2671502,-0.10246112,0.08998692,-0.6706043,-0.19348712,0.33407354,0.16062737,-0.29028386,-0.07783464,0.28349635,0.2921626,-0.40810224,0.37734511,0.21113177,0
0.32432404,-0.35447404,-0.04597477,0.5645986999999999,-0.0023149457,-0.07369743,-0.6202807,0.6421658,0.38029650000000004,0.07992914,-0.4486812,0.15359788,0.1047389,-0.8237605,-0.9565263,-0.49417487,0.16044454,-0.35125009999999995,0.33408886,0.39417973,-0.19033289,-0.23296979,-0.12488532,-0.64392436,0.26828888,0.31327903,0.5198197,0.71992964,-0.3854824,-0.6168445,-0.28459543,0.00483989,-0.4612946,0.7598674,0.47893527,0.045026212999999995,-0.70078135,0.12178826,0.31209105,0.5168488,-0.965535,-0.48142424,-0.06835549,0.21425828,-0.23943861,0.90762806,-0.41463199999999995,0.6961611,-0.11958883,0.20346877,-0.19530343,-0.39527977,-0.037674893,-0.105392374,-0.09446563599999999,-0.7994299,-1.4071033000000002,-0.026802428,0.4456442,-0.5407849,0.04265472,0.34217957,0.32256296,-0.24439043,-0.6970383000000001,-1.2447138999999998,0.18230839,0.18876775,-0.025901402999999996,-0.2021334,-0.9373077,-0.28956687,0.91773355,0.5963921999999999,0.010335219,-0.55547976,-0.07927698,0.40100124,0.3545028,-0.55690587,-0.67929757,0.15185498,-0.30683935,0.8323582,0.4270999,0.8183807,-0.7961368000000001,-0.19133882,1.0383292,-0.058932766,-0.7157650999999999,0.41898549999999996,-0.065523334,0.5454443,0.18056004,-0.035330266,0.39726508,0.13633025,-0.32618555,0.031760145,0
-0.5949055999999999,-0.39742166,0.27118996,-0.55792665,0.7137419,0.20951673,-0.11239919999999999,0.6723392,0.24939008,-0.43654499999999996,0.3074613,-0.23707426,-0.5271061,-0.43933377,-0.1631559,-0.14026085,0.42976487,-0.16075252,0.34233367,0.36187708,-0.62732774,-0.28834388,0.07775248,-0.037425816,-0.22604927,0.063742615,-0.6013113,0.20831265,-0.17615525,-0.25752023,-0.16096814,0.16492008,-0.25795300000000004,-0.32692868,0.41840506,0.5572161,-0.68570703,-0.016259924,-0.12669176,-0.6925979999999999,-0.2921315,0.22748522,0.40313622,0.11379056,0.4576018,0.07722084,0.5263854,0.30529794,-0.69992495,-0.53476125,-0.269357,0.06305582,-0.23748444,-0.90200347,-0.08400643599999999,-0.18502998,-0.07054993,-0.014999117,-0.041116726,-0.5479338,0.11198744,-0.43242538,-0.7275353,-0.16349852,-0.057890464,-0.055155842999999996,0.4569525,0.33615202,0.25975382,0.014015555,-0.46070504,0.30827084,-0.17179626,-0.17934164,-0.41508234,-0.38648644,0.11267704,-0.11844769,-0.24755082,-0.37185696,0.25903586,0.047017183,-0.34906479999999995,0.15371949999999998,-0.29974,0.26954722,-0.03690737,0.52434564,0.10524038,-0.47063375,0.02515842,-0.31381398,0.3379983,-0.25082594,-0.19144864,1.054826,0.47272304,0.94357884,0.33839628,0.35555384,1
0.5413435999999999,-0.6434137,-0.36557195,0.2887209,0.1411341,0.005459739,0.056384258,-0.06483001,-0.16296485,0.3528203,-0.60772985,-0.5152744,-0.07001017,0.02894432,-0.46768218,-0.12181990599999999,0.08694289,0.3712585,-0.05960998,-0.55815333,-0.50797975,0.089231215,0.17243533,-0.28317243,-0.0044112806,-0.6035838000000001,0.1499978,-0.26260176,0.12599479,-0.123550005,-0.080354065,0.07770629,-0.53395605,0.3259121,0.009257529,0.18669729,-0.78551275,0.17981741,0.42936885,0.09190385,-0.7326577,0.18468209,0.23418815,-0.23400928,-0.39800826,-0.08545754,-0.20602015,-0.2115491,-0.124270916,0.083906695,-0.51801187,0.29562888,0.21402058,-0.15513214,0.234052,0.16799679999999997,-0.28495166,-0.53223956,-0.6416058000000001,0.7670635,0.06792626,0.23140417,-0.31156343,0.10249106599999999,-0.6535441999999999,0.12918092,0.37748936,-0.0044979365,-0.28716287,-0.076589555,-0.25964692,-0.30389264,0.10780464,-0.71198416,-0.4267794,-0.9654165000000001,0.013103641999999999,-0.10466122,-0.763161,-0.22777288,0.029474901,-0.625393,-0.04924047,0.015996855,0.06753477,0.39519364,0.12761068,-0.03482972,0.462553,-0.060256142,-0.013477518999999999,-0.629922,-0.11609892,0.271511,0.1197136,-0.28508390000000006,0.69943386,-0.14088249,-0.31627595,0.22329575,0
-0.9028148000000001,-0.44799644,-0.049328797,-0.4638380999999999,0.07814685,-0.56103885,-0.2624979,0.11869201,0.06507323,0.41493875,-0.49173382,0.040634699999999996,-0.1520746,0.68587637,-0.2865974,0.045958664,-0.32585879999999995,0.28512509999999996,0.30931538,0.34391913,-0.18273523,-0.29980832,0.16280255,-0.33350122,-0.11094193,-0.37143567,-0.40037686,-0.17675388,-0.5738479999999999,-0.3881085,-0.92547095,0.48993337,-0.23739855,-0.043979935,0.8198385,0.5008969,-0.7422482,0.1455805,-0.6261666,0.107953936,-1.0188761,-0.067927726,-0.05730221,0.25155002,0.6205276999999999,-0.062155347,0.47698697,0.2159861,-0.8626516,0.62870175,-0.8195611999999999,-0.32138845,0.0132641,-0.41728607,0.15595505,-0.46003760000000005,-0.21864377,0.21329610000000002,0.1642916,0.2682565,-0.54870677,0.22868979,-0.15926544,0.613637,-0.32785094,-0.069817625,-0.24506085,0.22611487,0.2807255,0.397862,-0.22714372,-0.15394779,0.10204147,-0.33369225,-0.03766326,-0.29980242,-0.4516115,-0.2949683,-0.5075725999999999,-0.5530702,-0.7119989000000001,0.44491327,-0.22348373,-0.19801300000000002,0.7261703,0.3859146,-0.8183453,0.23874834,-0.54277974,0.31968147,-0.9265183000000001,0.11378402,-0.02095837,0.47646147,0.41326207,0.11056505,0.46355015,0.142795,-0.693693,0.48828468,1
-0.048136357000000005,0.3008381,-0.12569763,-0.9823793,0.032769825,-0.034389406000000004,-0.9008261999999999,-0.40227458,0.4249482,0.2212636,0.06961653,0.09796926,0.10142567,0.5113438,-0.9940950999999999,-0.3142112,-0.8428585,-0.09595632,0.21241446,0.008978046,-0.8681831,-0.22265898,-0.54452324,-0.06440735,0.57730204,-0.9094722,0.044853754,-0.82038385,-0.09761311,-0.69615334,-0.60863316,-0.25354782,-0.93882376,-0.9966528,0.26300994,0.6518436,-0.46795583,0.020959329,0.096318506,0.54213333,-0.42384112,-0.8715377000000001,0.02572707,-0.66138834,-0.44489154,-0.7000624,0.5388824999999999,-0.29830006,-0.12261079999999999,0.30464908,0.08784281,0.15082096,-0.013502881999999999,-0.77845114,0.06046775,-0.20694709,-0.67646474,-0.28039749999999997,0.4010085,0.41741720000000004,-0.04201445,0.11446624,0.11290295,0.29599357,-0.7401259,-0.043353036,-0.49073859999999997,-0.13275196,0.023879161,-0.10331658,-0.6480575,-0.052985076,-0.58156747,0.051389933,0.63762045,-0.8543052999999999,0.10986736,-0.5363001000000001,-0.072755575,-0.34404033,-0.4415935,0.13395447,-0.7519022,-0.6565946,0.19857419,0.28996816,-0.25688204,0.13686234,0.16496274,0.60313433,-0.40398827,-0.6712617,0.16380493,-0.34385568,-0.55133086,-0.4934893,0.57293534,-0.092120126,-0.15669474,0.06974405,1
-0.07297603,-0.22119735,0.34586534,-0.31790558,0.58726776,-1.1493058,0.24426710000000001,-0.18681279,0.4012406,0.25737223,-0.14194304,-0.20926958,0.22731815,0.061715572999999996,-0.08001012,-0.27896327,0.35291308,0.42986769999999996,0.34922045,-0.27567267,0.11444139,-0.042725407,-0.06633175,-0.22937392,0.85629183,-0.47958022,0.13571341,-0.58575577,-0.7673797,-0.29650540000000003,-0.016563698999999998,0.54337996,-0.42334583,0.19729716,-0.03591231,0.35652658,-0.057591718,-0.26819763,-0.18051255,0.49040288,-0.38609278,-0.5330409,-0.28099367,0.5412938,-0.6811520000000001,0.06580394,0.17276731,0.07523277,-0.33946297,-0.5712921,-0.04047025,-0.1250621,0.25812835,-0.41654462,0.7040688,-0.8785983,0.1809695,-0.18518086,0.10797176,0.44342950000000003,-0.07938015,-0.20666803,0.29109204,0.014668851,0.028291386,-0.26263434,0.3948957,0.2345203,0.3588499,-0.04706622,0.016478556999999998,0.16582775,0.15268292,-0.23125459,0.66063535,-0.5346597,0.032706913,-0.37719718,-0.728795,-0.4315104,-0.054543299999999996,0.4633897,-0.38902602,-0.017233713,0.047942165,0.26689053,0.101154804,-0.61754143,0.0011775775,0.48685366,-0.18541351,-0.594902,-0.09825019,0.21173385,-0.54366696,-0.1394805,0.07463809,0.04637442,-0.27600482,-0.42597815,1
-0.71519834,-0.78469074,0.0043033417,-0.48697343,0.5678972,-0.3444458,0.40902895,-0.00779742,-0.4894547,1.1882548000000002,-0.29599184,0.55731845,-0.8484475,0.26496845,-0.2812208,-0.70398986,-0.106042415,0.80006975,0.23715639,1.1356888,-0.30366188,-0.5416776999999999,0.6997786,-0.63071966,0.2402563,-0.59592587,-1.2353459999999998,-0.8105437,0.34595397,-0.456642,-1.4377256999999999,-0.07971134,-0.24313627,-0.26859240000000006,0.58947957,0.011691095,-0.7758267,1.1788564,-1.0035005,0.70543617,-1.7109549,0.73335606,1.0840082,-0.00407797,0.38234177,-0.12601183,0.18403587,0.62302166,-0.36774012,1.0951772,-0.8195611999999999,-0.32138845,0.0132641,-0.41728607,0.15595505,-0.46003760000000005,-0.21864377,0.21329610000000002,0.1642916,0.2682565,-0.54870677,0.22868979,-0.15926544,0.613637,-0.32785094,-0.069817625,-0.24506085,0.22611487,0.2807255,0.397862,-0.22714372,-0.15394779,0.10204147,-0.33369225,-0.03766326,-0.29980242,-0.4516115,-0.2949683,-0.5075725999999999,-0.5530702,-0.7119989000000001,0.44491327,-0.22348373,-0.19801300000000002,0.7261703,0.3859146,-0.8183453,0.23874834,-0.54277974,0.31968147,-0.9265183000000001,0.11378402,-0.02095837,0.47646147,0.41326207,0.11056505,0.46355015,0.142795,-0.693693,0.48828468,1
-0.5317576,-0.38848904,-0.084256,0.616157,-0.21190138,0.08346688,-1.2180055,0.22417510000000002,0.48438883,0.37726966,0.6626477,0.018876696000000002,-0.35281438,0.37323767,-0.38296366,-0.057684004000000004,0.627742,0.80195856,-0.18232134,0.48983869999999996,-0.24197087,-0.6996668,-0.120038696,-0.2770838,0.19194749,-0.69742155,0.14426723,-0.30738756,0.18496826,-0.9278595,0.74223447,0.36867009999999995,-0.2582223,-0.57559305,-1.0384636999999999,0.9469221999999999,0.43433672,0.31640100000000004,0.42818,0.96390975,-1.1829412000000001,-0.8390919,0.6775156,0.8361156,0.1276887,-0.29572576,-0.25285104,0.49021107,-0.19999081,0.36290258,-0.22338961,-0.16698398,-0.025754545,0.42096326,-0.14116813,0.14626145,-0.77509487,0.08885363,0.63248914,0.36349509999999996,0.60576123,0.04982584,-0.41776599999999997,0.37847567,-0.28684828,-0.39161468,0.47570795,0.36599377,0.027350215,0.6424605,-0.20232753,-0.42143565,-0.15322986,-0.14964871,0.27933459999999993,-0.6618746999999999,0.077342175,-0.37010103,-0.02661509,-0.9022165999999999,0.5454945999999999,0.27979663,-0.39832598,-0.24017818,-0.7617488,0.7812435000000001,0.48630297,0.12209124,0.15279312,0.7209982,-1.0429828,-0.6151696999999999,0.5460359,0.65247935,-0.007999455,-0.32303417,-0.2887167,0.34488270000000004,-0.21371534,0.27960157,1
-0.47953695,-0.70818,-0.01589161,-0.7292851,-0.093638025,-0.47498032,-0.14474772,0.07095281,-0.18986413,0.9724036,0.06876958,-0.19743496,0.08923992,-0.21118604,-0.114359245,-0.24663296,0.722503,0.34581059999999997,0.013596759,0.099615194,0.14618057,0.0020913642,0.020832015,-0.7438865,1.2198231000000002,-0.16280884,-0.18206255,0.41294200000000003,-0.08826410000000001,0.052559855999999995,0.031329583,-0.13525668,-0.13198046,0.1527317,0.4879303,0.008277995500000001,-0.3874118,0.50038993,-0.48893339999999996,0.14372359,0.5524593000000001,0.07975943,-0.04884051,0.12527461,-0.13682763,0.32151332,0.008074539,-0.14518043,-0.34973186,-0.14094464,-0.32739735,-0.43957349999999995,-0.12859632,-0.4728352,0.30668524,0.15897579999999997,0.35700798,0.24324672,-0.1944547,-0.13898045,0.045489363,-0.28918388,0.23885642,0.7376553000000001,-0.39256040000000003,-0.8820306,0.11269587,0.030014759,0.3088185,-0.40773368,-0.3452192,-0.26997656,-0.24808447,0.7021957,-0.024598522,-0.45204192,0.31600916,0.20009607,-0.6390739000000001,-0.14339864,0.6575382,-0.58656174,0.079895146,0.3233455,-0.032876797,0.21883899999999998,-0.014491273,0.55209893,-0.43058297,0.11712659,0.20062378,0.08752355,0.122826815,0.12976500000000002,-0.1331942,0.14091535,0.5186742,0.3488215,0.46204907,-0.2247986,0
-0.42610264,0.6658029000000001,-1.2512553,-0.59203833,-0.028138477000000002,0.1877696,-0.41412783,0.29531989,-0.5839466,-0.18063563,0.8222355,-0.8397715,-0.05715969,-0.27795988,-0.08110573,-0.62140036,-0.13901183,0.15276596,-0.53124064,0.48949865,-0.6609946,0.108515255,0.26058963,-0.77307206,0.4597728,-0.22954984,0.7075613000000001,0.5900338,-0.68436545,-0.02002931,0.24861237,0.30855712,-0.47599024,0.44199425,-0.1409453,-0.064743444,-0.80698496,-0.37270924,-0.39876443,0.58547425,7.3213005e-06,0.030179879,0.13950332,0.19425954,-0.24696086,-0.05271306,-0.36024287,-0.124931365,-0.63567865,-0.10778616,-0.42039084,0.009629991999999999,-0.29239970000000004,-0.5452774,0.5678234000000001,0.69720656,-0.25511983,0.076334134,-1.1863955,-0.6033879,-0.02388275,-0.13099888,0.24833857,0.5135751000000001,-0.0021258518,-0.45103687,-0.24875627,0.25742635,-0.106667854,-0.11104387,-0.55471706,-0.48921657,-0.45435290000000006,-0.04247648,0.346578,-0.29707703,0.063369855,0.69010586,-0.27954742,-0.05382955,0.4743714,0.12202102,-0.33284172,0.51457405,0.17558065,-0.090691134,0.084582955,-0.48783943,-0.20659313,-0.23172478,-0.27792075,0.39319703,0.06731041,-0.07630245,-0.45627093,0.025153328,0.105336845,0.16895074,0.19944504,0.6790229999999999,1
-0.049785543,-1.0360479999999999,0.025429165,0.5956839,-0.8546216999999999,0.18011203,0.14321887,0.30389586,-0.31408218,-0.48419026,0.33354583,0.14282466,-0.3085038,-0.42171094,0.34110805,0.16581361,0.37917793,0.3130913,0.20322488,0.732176,-0.35698092,-0.006778035,-0.4372003,-0.4310857,0.51013404,-0.59234595,-0.45243272,0.24664410000000003,-0.21974678,-0.78378874,0.27103016,-0.43039668,-0.15507838,0.46111536,0.5303449,0.40269545,0.19527687,0.27567792,0.017269306,0.39907065,-0.1293972,-0.17966925,-0.22302908,-0.6038595999999999,-0.47370034,-0.366205,0.8422866,0.25024015,-0.23076545,0.48037907,-0.35640535,0.26393005,0.0029015513,-0.16741717,-0.72797394,-0.6458196999999999,-0.23934565,0.28534737,-0.30354688,0.30594632,-0.12794754,-0.051953577,-0.45583132,0.12074578,0.0139718475,0.17763904,0.08464775,1.1179961999999999,0.46883246,-0.231379,-0.22974521,0.6298244000000001,-0.37875159999999997,-0.07443667,0.15877254,-0.01066595,-0.41970775,0.12691929999999998,-0.25019994,-0.5941178,0.62310237,-0.22968526,-0.45539162,0.08497588,0.68287164,1.1175913,-0.26481748,-0.18871398,-0.09716617,0.048546325,-0.38755015,-0.28562298,0.8568617000000001,-0.06458233,-0.58631766,-0.31368467,0.54876226,-0.13788123,0.03513515,0.085970916,1
0.27101794,-0.5580376,-0.18726803,-0.082904294,0.36207849999999997,-0.30734670000000003,-0.0023568247000000002,0.025483437,-0.13580818,0.23009339999999998,-0.23732677,0.07075836,-0.12411158,0.19008054,-0.44294757,-0.19583158,-0.7414896,0.26947302,-0.094063915,0.20664033,-0.6413753000000001,0.15194458,-0.2871518,0.16121428,0.113588676,-0.46311292,-0.13919201,-0.08573797,-0.202094,-0.54969174,-0.44265133,0.4557938,-0.0021992633,-0.04557125,0.20820075,0.5822647,-0.32956779999999997,0.17918944,0.00013560957,0.056053624,-0.8025103,0.6283626999999999,0.08582619,0.21791962,0.0665846,0.24930158,-0.11371366,-0.37518704,-0.17385598,0.19078945,-0.025143784,-0.46906668,-0.17412026,-0.21848895,0.36423832,-0.2120548,-0.29632676,0.053569473,0.41291547,0.66473633,-0.021485182999999998,0.33231506,0.33753234,-0.6340143,0.04026923,-0.7438254,-0.56675047,0.2962395,0.14746499,0.24202643,-0.5274864,0.07707234,-0.39620957,-0.007970537,-0.11941446,-0.86566687,-0.24200511,0.08509835,-0.26647657,-0.5674321,-0.15283962,0.43762496,-0.15473399999999998,-0.11530230000000001,-0.23872384,0.49609965,-0.006827105,-0.17247589,-0.19418007,0.33811742,-0.35111558,-0.23635122,0.10943077,0.63896435,-0.29976379999999997,-0.23341604,0.038688026,-0.1838316,0.15275893,-0.28509527,1
0.016125498000000002,-0.65442014,-0.07657107,-0.08234528,0.53449476,-0.11197524,-0.2549645,0.17805292,0.6307106,0.7504715000000001,0.19016711,0.46650764,0.42176769999999997,-0.62165725,0.10643154,-0.74071664,-0.62037426,0.35169923,0.22432609,0.23000398,-0.6159926,-0.045392714,-0.55305123,-0.04210852,-0.06706606,-0.9778919,-0.32226370000000004,0.019475985,-0.34503296,-0.42137882,-0.25152507,0.40809435,-0.09883623,-0.17165066,-0.18251844,0.6682965,-0.16170801,-0.08817817,-0.14897095,0.33297068,-0.48594427,-0.13519768,0.23939732,0.842879,-0.4168042,-0.21803911,0.06437925,-0.2917482,0.34244603,-0.43752494,0.36715376,-0.72321534,-0.6207348000000001,0.3384302,0.45248973,-0.07567758,-0.067083575,0.20042521,-0.17345785,0.15405904,-0.45802176,-0.20361032,-0.17815511,-0.049197625,-0.30792105,0.10221847,-0.13974879999999998,0.5442511,-0.11400054400000001,-0.32796770000000003,-0.73109335,0.4414083,0.32928476,-0.21173984,0.22962657,-0.37511295,-0.05816509,-0.22399515,-0.20855385,0.06653387,-0.25933257,0.16493867,-0.54097664,0.5680857,-0.26223959999999996,0.34245840000000005,-0.26810172,0.15684898,0.0263947,0.044800702000000005,-0.41535738,0.09392611,0.3054635,-0.0036213390000000003,-0.41161057,-0.5945404000000001,0.09282398,-0.23490970000000003,0.13547234,0.05877745,0
0.2568098,0.1021485,-0.20532656,-2.723671,1.6945748,0.122313395,-0.46462613,-1.3564024,0.21649791,-1.1084747,0.10541942,1.2016428999999997,0.73119664,-0.24926765,1.0683436000000002,0.24455987,2.4195817,2.2284234,2.2921875,-0.20012306,-0.36789703,-0.79191023,0.9259202,-1.1267906,0.83376384,-1.2850306999999999,2.5521266,0.08822652,0.67509323,0.6443244,0.685146,0.5908925,0.6878616999999999,0.87670237,2.221393,1.8155558,-0.7259836,-1.5628763,-1.0315574,2.0572762,-0.68567353,-1.4552265,2.0146139,0.105826214,-2.5865857999999995,-0.32047865,0.6180007,4.0111165,0.22840968,1.0814244,0.12839873,-0.70868456,-0.90593565,-0.4479251,0.65622926,0.08572858,-0.82040805,-0.65106386,-0.17587095,-0.41418907,0.32343125,0.11498828,0.025553608,1.0271561,0.51495236,-0.46696305,-0.029734397000000003,0.42868635,0.4761687,0.5845204,-0.6543966,-0.6811624,-0.12673157,0.11706151,-0.21821462,-0.18053,0.44583547,-0.15868586,-0.5958737,0.20136942,0.921635,-0.2709652,-0.13521065,0.13992682,0.12287107,0.7789868000000001,0.2671502,-0.10246112,0.08998692,-0.6706043,-0.19348712,0.33407354,0.16062737,-0.29028386,-0.07783464,0.28349635,0.2921626,-0.40810224,0.37734511,0.21113177,0
