10 96.4416
20 95.975
30 95.8698
40 95.4744
50 95.3152
60 94.8136
70 94.63159999999999
80 94.1836
90 94.57000000000001
100 93.6628
110 93.593
120 93.2392
130 93.0058
140 93.321
150 93.6234
160 93.35960000000001
170 93.3702
180 92.8438
190 93.16900000000001
200 92.72200000000001
