10 96.91
20 96.022
30 95.748
40 95.376
50 95.09400000000001
60 94.848
70 94.45599999999999
80 93.852
90 94.46
100 94.31799999999998
110 93.896
120 93.79800000000002
130 93.54400000000001
140 93.134
150 93.558
160 93.256
170 93.22
180 93.312
190 93.324
200 92.89000000000001
