10 95.5448
20 95.0744
30 95.144
40 95.2944
50 94.0996
60 94.85060000000001
70 75.61359999999999
80 93.9796
90 94.1852
100 87.86780000000002
110 91.71039999999999
120 91.40419999999999
130 93.1668
140 92.7086
150 92.74839999999999
160 93.88059999999999
170 93.95139999999999
180 70.8152
190 94.00899999999999
200 75.2748
